ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
2156,9627,Three,2.5,336605,?,?,?,?
2157,?,2,2.5,767956,19xx,Suburbs,?,-118.061344
2158,?,Three,?,198359,?,Midtown,34.432823,?
2159,?,?,?,560840,19xx,Downtown,34.525191,-118.027287
2160,?,Three,2.3425926367299494,144435,?,Suburbs,?,?
2161,10668,?,3.227186905318959,253990,19xx,Suburbs,?,?
2162,large,Three,2.5,569374,1985,Uptown,?,?
2163,large,?,2.5,430095,1987,Midtown,34.556482,-118.22481
2164,large,Three,2.4843108014592445,184816,19xx,?,?,?
2165,7949,Three,1.3541612351269334,257180,1938,?,34.143593,?
2166,large,3,?,434791,1921,Midtown,33.976325,-118.648106
2167,?,?,3.133284386670481,653575,19xx,Uptown,33.534795,?
2168,large,Three,?,629999,2022,Downtown,?,?
2169,11425,Three,3.6473712250106782,267841,?,Downtown,34.797853,-117.508369
2170,large,2,2.0861274360574344,459215,1946,Suburbs,?,?
2171,?,Three,2.273116660312866,723692,1943,Outskirts,?,-117.929156
2172,9361,?,?,662868,1953,Suburbs,?,-117.873363
2173,large,?,?,545230,?,Suburbs,?,-117.871968
2174,large,?,?,428613,?,?,34.546124,-118.096658
2175,large,6,2.5817837113268784,172927,?,Suburbs,?,?
2176,11563,?,?,611628,?,Suburbs,33.653851,-118.994277
2177,large,?,2.5,138009,1982,Uptown,33.503424,?
2178,?,3,?,780592,?,Downtown,?,-118.358402
2179,5075,Three,2.5,273980,1982,Uptown,34.745896,?
2180,large,Three,?,590163,19xx,Outskirts,?,?
2181,11323,?,?,765825,19xx,Midtown,?,-117.618431
2182,large,?,2.5,355842,1990,?,?,?
2183,7304,?,?,419048,19xx,Outskirts,?,?
2184,large,Three,2.676258187775506,615949,?,Downtown,?,-117.69384
2185,large,Three,2.5,350048,19xx,?,33.524751,-118.462089
2186,large,?,1.1223995153840316,797911,2002,Suburbs,33.771093,-118.144028
2187,large,2,2.5,363934,19xx,Outskirts,34.039872,-118.40287
2188,large,Three,2.5245756712062564,178498,1958,Midtown,33.678681,?
2189,7977,1,1.1535747890921733,452108,19xx,?,?,?
2190,6413,5,2.0317742754287873,101745,1927,Midtown,34.634066,-118.588978
2191,large,Three,2.5,602704,?,Midtown,?,?
2192,9267,?,2.5,763465,19xx,Midtown,?,?
2193,?,5,3.5269746248719884,250642,1959,Suburbs,33.830066,-117.793093
2194,7540,?,3.5746240103874243,275997,?,Suburbs,34.784117,?
2195,?,?,?,427551,19xx,?,34.224241,?
2196,large,?,?,758397,?,Uptown,?,-117.908568
2197,large,2,2.7296291086309443,718718,1982,Midtown,33.99676,?
2198,large,?,?,202467,1940,Uptown,34.571565,-118.70972
2199,9364,Three,?,546367,?,Uptown,?,?
2200,?,Three,2.5512226171622947,220094,1985,Uptown,?,-118.205351
2201,5698,3,1.8750320832683376,215827,19xx,?,?,?
2202,?,Three,2.11708275868979,533731,?,?,?,-118.115172
2203,large,5,3.502044752473759,360193,19xx,Downtown,34.290941,?
2204,?,Three,?,223002,1922,Uptown,?,?
2205,?,?,2.5,127926,1966,Downtown,34.188105,-118.110907
2206,large,Three,2.263105699089265,261626,?,Suburbs,33.582666,?
2207,8160,?,?,597146,?,Suburbs,34.701737,?
2208,large,Three,2.5,220901,19xx,?,?,-118.585567
2209,10200,4,2.5,726840,19xx,Outskirts,34.089038,?
2210,large,Three,?,647864,1904,?,?,?
2211,large,2,3.223031014378453,538648,?,Downtown,34.769058,-118.667567
2212,4631,Three,2.5,394671,?,Midtown,34.666046,?
2213,large,5,?,593881,?,Suburbs,?,?
2214,4749,?,2.5,120018,19xx,Suburbs,?,-118.793471
2215,large,?,2.2803775677805302,695647,1938,?,34.756532,-118.975913
2216,?,?,?,504715,1942,Midtown,?,-117.900793
2217,?,2,2.5,476122,2022,Outskirts,?,-117.856034
2218,large,?,2.5,555964,19xx,Uptown,34.243484,-117.517675
2219,11073,3,?,508358,?,Uptown,34.65828,?
2220,8146,?,2.5,124451,?,Uptown,34.643751,-118.287438
2221,?,1,2.5,663271,1992,Outskirts,?,?
2222,9063,?,2.5,466747,1955,Uptown,34.504834,-118.712902
2223,?,Three,?,388100,19xx,?,34.474427,-118.315256
2224,?,Three,?,276296,1930,Uptown,?,?
2225,large,Three,?,474843,19xx,?,34.675377,?
2226,large,1,?,765149,1937,Uptown,?,-117.933442
2227,large,Three,2.9490620459877084,112915,1918,?,?,?
2228,6899,?,2.0552188112324172,794725,2018,Uptown,33.906266,-118.467801
2229,8226,Three,?,475374,2002,Outskirts,34.387401,-117.955562
2230,large,Three,2.5,725645,19xx,Downtown,33.854332,?
2231,large,?,?,612277,?,Uptown,33.938719,?
2232,?,1,3.4587864754988034,655659,2023,Outskirts,?,?
2233,large,?,?,624789,?,Midtown,?,?
2234,4247,?,2.5,622420,1971,?,33.63588,-118.816803
2235,9171,4,2.658879231710359,625749,19xx,Outskirts,33.601904,-118.922323
2236,large,6,2.5,200476,?,Uptown,33.744227,-117.864987
2237,5848,Three,3.3334350980218117,235323,?,?,34.179183,?
2238,large,Three,?,523991,?,Uptown,?,-117.691862
2239,large,Three,3.277885831983986,493968,1943,Midtown,?,?
2240,?,?,?,649562,19xx,Suburbs,?,-117.938778
2241,4903,?,2.8535981831753916,531898,?,Suburbs,?,?
2242,8303,?,3.561141284375902,333637,?,Outskirts,34.099957,-118.853123
2243,9457,Three,?,781220,?,Outskirts,33.500883,-118.986427
2244,large,5,2.5,288408,19xx,Suburbs,?,-117.559419
2245,large,?,2.5,687449,?,Uptown,?,-117.638022
2246,?,Three,?,679532,19xx,Uptown,33.571499,?
2247,8653,Three,?,326834,1991,Uptown,34.445174,-118.443741
2248,large,?,?,686032,?,Suburbs,34.340981,-117.695158
2249,?,?,?,435431,2010,Suburbs,34.520115,-117.648605
2250,5453,5,?,433715,?,Outskirts,?,-117.95317
2251,?,?,1.5331180547598486,647889,1923,Outskirts,?,?
2252,?,?,?,617211,?,Downtown,?,?
2253,large,4,2.5,217756,?,Suburbs,?,?
2254,large,4,?,549474,1904,Downtown,33.845089,?
2255,?,6,3.8808734487244756,735902,?,Suburbs,?,-117.838855
2256,?,?,?,167824,1996,Downtown,?,-118.629569
2257,10263,?,2.5,493297,?,?,34.367051,-117.77119
2258,large,4,2.5,310746,1966,Midtown,33.553214,?
2259,11264,6,?,624231,?,?,?,-117.89069
2260,large,4,1.3798327114236248,390846,?,?,?,-118.753016
2261,large,?,2.5,447619,19xx,Midtown,34.177895,?
2262,large,Three,?,654551,19xx,Uptown,?,-118.652722
2263,8719,Three,1.5895582131792039,459806,1937,Midtown,33.767852,-118.100378
2264,8661,Three,?,746298,2021,Downtown,33.978338,?
2265,large,?,?,390444,19xx,Outskirts,34.208688,?
2266,large,?,2.5,475886,?,Uptown,?,-117.988537
2267,?,4,3.862245943759157,107458,?,Uptown,34.122312,-117.982469
2268,large,6,3.282529840658962,357749,19xx,Uptown,33.662991,?
2269,9066,?,?,794793,1913,Midtown,?,?
2270,large,Three,1.0939162767295298,574047,2012,Downtown,34.092309,?
2271,large,Three,?,419613,?,Suburbs,34.690076,-117.981695
2272,9283,5,?,390619,19xx,Suburbs,?,?
2273,large,Three,2.5,113261,?,Uptown,?,-118.401696
2274,large,5,?,446998,?,Midtown,33.999574,-117.665729
2275,large,Three,?,741039,?,Downtown,?,?
2276,?,5,1.9911096047320047,106837,1957,Suburbs,?,-118.228577
2277,large,Three,?,258455,1927,Suburbs,?,-118.132039
2278,8104,?,?,115461,1996,Suburbs,34.298213,?
2279,8656,Three,?,612881,1976,Suburbs,?,?
2280,11880,?,?,308669,19xx,Outskirts,34.532623,-118.329455
2281,large,Three,?,256731,1935,Suburbs,34.154188,?
2282,8294,Three,?,267619,?,Outskirts,34.279582,?
2283,large,Three,?,237515,1936,Suburbs,33.645753,-118.70433
2284,large,Three,2.6682406182602967,171833,1940,Outskirts,34.523973,?
2285,11002,2,3.625268178903358,141367,1944,Midtown,33.703933,?
2286,6226,Three,1.9124592545090582,701905,19xx,Downtown,?,?
2287,8172,?,2.5,592416,1940,Uptown,34.12488,-118.138962
2288,?,5,2.5853907321823844,526948,19xx,Downtown,33.827634,-118.166161
2289,5167,3,1.7563614331575563,139850,?,?,?,-118.530868
2290,?,1,2.0358809286749424,303137,?,?,?,-118.747976
2291,large,Three,?,485246,19xx,Uptown,?,?
2292,?,3,2.834335507851465,211454,1990,Outskirts,34.007188,-117.692286
2293,?,1,2.5,317748,19xx,Downtown,?,-118.294168
2294,10280,?,1.875447381339444,763013,19xx,Suburbs,33.536426,?
2295,large,Three,?,379376,1917,Downtown,34.230499,?
2296,?,?,?,376754,1968,Outskirts,34.595714,-118.314644
2297,7931,5,2.5,192112,19xx,Suburbs,33.684447,?
2298,large,3,?,215542,?,Outskirts,?,-117.741838
2299,large,?,3.3949809604051024,377601,19xx,Midtown,34.287095,-118.322791
2300,7212,5,3.5888827974578508,764857,1950,Outskirts,?,?
2301,?,3,?,215033,19xx,Uptown,34.587447,?
2302,8363,4,?,564893,1949,?,33.589102,?
2303,large,3,2.5,202843,?,Outskirts,?,-118.399025
2304,9381,Three,2.222318402204568,123970,1918,?,33.951326,?
2305,?,Three,2.5,334847,19xx,Uptown,?,-118.468387
2306,8813,?,?,284610,?,Downtown,?,-118.385514
2307,?,6,2.5,620772,?,Downtown,?,-117.712815
2308,?,?,?,318232,2021,Midtown,?,-117.639826
2309,large,?,?,560859,?,Uptown,?,-118.209102
2310,5248,2,2.5,672665,19xx,Uptown,?,?
2311,8366,Three,3.4722956762909813,493407,?,Uptown,34.476423,-118.580821
2312,8461,2,?,297068,?,?,?,?
2313,?,Three,3.5233582967570802,576114,2007,Downtown,34.029579,?
2314,?,Three,?,113145,19xx,Midtown,34.578332,?
2315,?,4,2.5,353549,?,Suburbs,34.262339,?
2316,?,2,1.4429037988444622,337744,?,Suburbs,34.61498,-117.527846
2317,?,?,2.820017843650193,604576,?,Outskirts,34.316108,-118.811517
2318,?,Three,2.5,745070,?,Midtown,?,-118.123053
2319,large,?,2.80415920040242,450457,19xx,Outskirts,?,?
2320,4657,?,?,551594,19xx,Downtown,33.704176,?
2321,?,1,?,239341,?,?,34.441109,-118.592246
2322,10869,Three,3.805514959691204,690924,19xx,Midtown,?,?
2323,large,?,3.607082380408906,197848,1902,Uptown,?,?
2324,large,Three,1.81734183776237,671432,1911,Midtown,34.230199,-118.087275
2325,?,?,?,757469,?,Outskirts,34.541529,-118.437242
2326,large,Three,?,193481,19xx,Uptown,?,-117.726386
2327,11205,3,3.5859076365092726,619177,19xx,Uptown,?,-118.648803
2328,large,2,2.5,226025,19xx,Downtown,33.710723,?
2329,large,Three,?,583183,1923,Outskirts,34.29775,?
2330,?,Three,2.28114177571598,143229,1910,Midtown,34.385058,?
2331,large,Three,?,780666,19xx,Outskirts,33.625777,-117.986038
2332,?,3,?,512472,1972,Midtown,34.667671,?
2333,5948,3,2.5,260627,2022,Suburbs,34.409774,?
2334,6128,Three,1.5342720444091071,530618,19xx,Midtown,?,?
2335,?,1,2.5,477666,1977,Uptown,34.024581,-118.745338
2336,7517,?,?,138485,1951,Outskirts,33.66971,-118.022204
2337,9866,?,2.5,729547,19xx,Outskirts,?,?
2338,4186,?,3.2354246943271203,117355,?,Outskirts,33.59939,?
2339,5344,3,1.8089489605924352,768899,?,Suburbs,34.127686,-118.362071
2340,large,5,1.6013656042901765,749873,19xx,Suburbs,33.726099,?
2341,?,3,2.5,540979,19xx,Midtown,33.738804,?
2342,4356,?,?,506707,19xx,?,34.121093,?
2343,?,?,2.5,320576,19xx,Uptown,34.683497,-118.759166
2344,large,?,2.5,345761,?,Outskirts,?,?
2345,7685,Three,?,757270,19xx,Uptown,33.53888,-118.781208
2346,10053,1,?,253726,19xx,Outskirts,33.945191,?
2347,large,?,?,767348,1994,Outskirts,34.042141,?
2348,?,?,2.5,134961,1942,Midtown,?,-117.784527
2349,7225,Three,?,579859,1932,Midtown,34.365926,-118.69499
2350,large,?,2.5,144386,1955,?,34.029599,?
2351,6977,?,?,739855,1951,Downtown,?,?
2352,?,?,?,569696,?,Uptown,?,-118.526198
2353,4407,?,?,749684,?,Uptown,?,-118.206724
2354,10765,4,?,186971,19xx,Suburbs,34.065678,-118.381354
2355,large,6,2.5,496762,?,Midtown,34.545858,?
2356,?,Three,2.5,744988,1985,Uptown,?,?
2357,large,1,?,697899,?,Midtown,?,?
2358,large,?,2.5,730511,?,Suburbs,?,?
2359,9532,Three,3.7049111119947886,618876,19xx,Uptown,34.533023,?
2360,?,2,?,261187,?,?,?,-118.876688
2361,?,4,2.5,500576,?,Downtown,?,-118.800051
2362,large,3,?,235012,19xx,Midtown,34.410844,?
2363,?,?,?,185230,1948,Suburbs,34.167565,-118.694087
2364,large,3,1.3030729718858558,275809,1919,?,34.786577,?
2365,?,Three,3.0468816589910945,133628,?,Outskirts,?,?
2366,large,?,2.5,520195,?,Uptown,?,-118.58969
2367,large,?,?,273166,?,Outskirts,34.656428,?
2368,large,Three,3.943550858311825,189319,?,Outskirts,?,?
2369,large,Three,2.5,508184,?,Suburbs,34.187378,-118.425296
2370,large,Three,2.5,519425,19xx,?,34.646728,?
2371,?,Three,3.822624986986586,654238,19xx,Downtown,?,?
2372,large,5,2.5,285778,?,Suburbs,34.624613,-117.711268
2373,large,5,1.785831280790845,477576,19xx,Downtown,33.631241,-118.018795
2374,large,Three,3.6144977444830904,647112,?,?,?,-118.7195
2375,?,?,?,578538,1946,Uptown,?,-118.57128
2376,?,1,?,385683,?,Downtown,?,?
2377,7189,Three,2.5,461879,19xx,Midtown,?,?
2378,large,4,?,725910,1980,?,33.866821,-117.654388
2379,7807,Three,1.024102691406692,665164,19xx,Downtown,?,-118.026792
2380,?,?,2.266225868620272,664018,1938,Downtown,?,?
2381,?,Three,2.5,668761,1957,Uptown,?,?
2382,6883,?,?,455436,19xx,Outskirts,?,?
2383,large,Three,3.9273685932945908,489609,19xx,?,?,?
2384,large,1,2.5,157645,1942,?,?,?
2385,4410,Three,2.5,660475,19xx,Outskirts,34.306907,-118.296522
2386,4977,3,?,666963,1968,Uptown,?,?
2387,10527,?,2.828309813247426,255764,19xx,Uptown,33.634477,?
2388,?,?,2.4540833437271923,213075,19xx,?,?,-118.334543
2389,7192,?,2.5,740826,19xx,Outskirts,?,?
2390,large,?,?,433635,19xx,?,?,-117.725257
2391,large,?,?,124478,19xx,Outskirts,34.22038,-118.45142
2392,large,Three,3.22601499809526,367232,19xx,?,33.958857,?
2393,large,?,?,530085,1966,Suburbs,33.678601,-117.718616
2394,large,?,?,627768,19xx,Downtown,?,?
2395,?,1,1.760602882789505,778758,1914,Uptown,34.478182,?
2396,9388,6,1.8814681401905375,758254,?,Midtown,?,?
2397,?,4,1.097962138673772,164275,?,?,33.962578,?
2398,large,Three,?,106599,?,Uptown,34.576868,?
2399,large,?,?,770801,19xx,Downtown,?,?
2400,large,?,1.2610218892112255,648099,19xx,Downtown,?,-118.700795
2401,9591,Three,?,469151,?,Uptown,?,?
2402,large,5,3.677521005327794,764729,?,?,33.908528,?
2403,?,Three,?,652237,?,Suburbs,33.570763,-118.267041
2404,?,?,?,465875,19xx,?,34.48803,?
2405,11419,Three,2.5,623762,19xx,Outskirts,34.574281,-118.637321
2406,large,?,1.1598300295930026,397953,?,Suburbs,?,?
2407,?,?,?,535576,1956,?,33.583403,-118.279368
2408,large,?,2.5,475039,?,?,?,?
2409,11094,Three,?,197558,?,Uptown,?,?
2410,9926,5,2.785545421463664,182909,1990,Outskirts,33.508944,-118.558058
2411,large,?,?,634461,19xx,Downtown,?,?
2412,9163,Three,2.78292157523441,312286,1914,?,?,-117.919383
2413,?,Three,2.5,562422,19xx,Suburbs,?,-118.694608
2414,6678,?,?,608090,?,Outskirts,?,-117.589898
2415,large,2,2.5,575553,?,Outskirts,?,?
2416,?,Three,?,393646,1997,Suburbs,?,-118.07198
2417,large,3,2.5,139971,19xx,Outskirts,33.595823,?
2418,large,5,1.5370055819795159,704129,19xx,Outskirts,34.288496,?
2419,?,6,3.3048973467886795,366140,1959,Suburbs,34.229469,?
2420,large,Three,?,484229,1930,Midtown,33.675682,?
2421,large,Three,3.954545629183423,552981,1938,Outskirts,?,?
2422,6495,Three,2.133861836522003,773686,19xx,Downtown,?,?
2423,large,2,2.5,719607,19xx,?,34.676858,?
2424,large,?,?,779870,19xx,Suburbs,34.408073,-117.838716
2425,large,3,?,275038,2015,Downtown,?,?
2426,5571,?,?,663489,1968,Midtown,34.04388,-117.845184
2427,?,?,?,145176,19xx,Suburbs,?,-118.502766
2428,large,5,3.1645627474389224,299695,19xx,?,34.444415,-118.839755
2429,7349,?,?,499813,19xx,Outskirts,?,?
2430,large,Three,?,198173,19xx,Outskirts,?,-118.218633
2431,5588,?,1.2824759435442799,590780,19xx,Midtown,34.653419,?
2432,5509,2,3.142334984599443,276946,1907,Outskirts,?,?
2433,9904,Three,3.7320572041521594,372430,19xx,Suburbs,33.949566,?
2434,?,?,2.5,260644,?,Midtown,33.734587,-118.265629
2435,7752,Three,?,123141,?,Midtown,?,-117.585512
2436,10602,Three,2.5,415647,?,Midtown,?,-117.709758
2437,?,Three,3.963634412894533,438620,?,Midtown,?,-117.543042
2438,11233,6,3.8119577625668257,329066,2004,Midtown,?,-118.096295
2439,?,Three,?,422411,1985,Outskirts,?,?
2440,?,Three,?,796698,2006,Suburbs,?,?
2441,?,6,2.5,712468,?,Outskirts,34.455941,?
2442,?,Three,2.5,106634,19xx,Outskirts,34.096854,?
2443,10621,6,2.5,653893,19xx,Uptown,?,-118.082047
2444,5363,?,2.7076767720817316,353708,?,Outskirts,34.636736,-117.624248
2445,?,?,2.5,694412,?,Midtown,?,?
2446,5024,6,?,218526,1904,?,34.763625,?
2447,?,4,2.685346151562529,192579,?,Suburbs,?,-118.832733
2448,large,Three,?,766572,?,Outskirts,?,?
2449,large,4,1.471532638991443,279442,?,Downtown,33.947794,-117.965575
2450,?,Three,?,693529,19xx,Uptown,34.727021,-117.509687
2451,?,?,1.4186685785550845,626987,19xx,Midtown,34.461787,-118.371939
2452,9985,Three,?,367827,19xx,Suburbs,34.335825,-117.852462
2453,11368,4,2.5,571444,?,Downtown,34.049409,?
2454,large,Three,3.7483056635870424,704298,?,Suburbs,?,?
2455,4673,4,2.5,536050,1993,Midtown,?,-118.669588
2456,large,6,2.5,160303,1981,Suburbs,34.625441,?
2457,large,6,2.5,295859,2006,Midtown,34.304516,-118.814546
2458,8001,4,3.504942861595634,737543,?,Uptown,34.603415,-118.04421
2459,?,1,?,522372,1977,Downtown,?,?
2460,large,Three,2.5,761060,?,Outskirts,?,?
2461,large,?,?,616154,?,Midtown,34.520797,-118.401125
2462,large,5,?,108079,2003,Outskirts,?,?
2463,10430,4,2.5,537286,?,?,34.055969,-118.898059
2464,4558,Three,2.407004458308389,217287,1953,Midtown,?,?
2465,large,1,2.1096086290367992,302516,?,?,?,?
2466,large,Three,3.3683263014594753,451320,19xx,Downtown,33.896739,?
2467,10415,3,2.718823342861733,776515,?,?,?,?
2468,large,1,?,771934,2016,Downtown,34.670961,-118.227623
2469,large,Three,2.5590447044508675,481772,?,?,?,?
2470,?,?,?,644018,19xx,Suburbs,?,?
2471,large,Three,2.5,324183,2016,Suburbs,?,-118.897577
2472,?,5,?,189560,1930,Midtown,34.664628,-118.027932
2473,large,?,1.6485860028476487,686038,19xx,?,33.855369,?
2474,?,Three,3.8808277311013475,565530,1916,Uptown,?,-117.632708
2475,?,?,3.8329701477418543,435011,?,Uptown,?,?
2476,large,5,1.3594256427705456,680766,19xx,Downtown,34.147206,?
2477,large,Three,2.9759798241265574,707786,19xx,Outskirts,?,?
2478,large,?,?,142824,?,Downtown,?,-117.60556
2479,large,4,2.5,562007,?,Downtown,33.75796,-118.890744
2480,?,Three,?,175892,?,Outskirts,?,-118.404349
2481,5655,Three,2.5,582230,1990,Outskirts,?,?
2482,?,?,2.5,790475,?,Downtown,?,-118.991313
2483,large,Three,?,554454,1970,Outskirts,34.745847,-118.255874
2484,6284,?,3.3672035770565154,256042,1908,?,?,-118.455245
2485,?,Three,2.5940249393924244,213232,19xx,Outskirts,34.359105,?
2486,large,1,2.5,545652,1959,Uptown,?,?
2487,large,?,?,305620,1933,Uptown,33.636511,-117.904337
2488,?,?,3.406950521403073,224042,?,Uptown,33.829479,-117.50928
2489,large,Three,2.5,257194,19xx,Suburbs,?,?
2490,?,2,?,631020,19xx,Outskirts,?,?
2491,large,1,1.996702875908971,618340,19xx,Uptown,?,-118.196012
2492,large,2,2.8377100798737374,134406,?,?,34.051409,?
2493,?,?,2.5,139885,19xx,?,?,-117.904741
2494,?,Three,2.7509840073692295,247692,19xx,Outskirts,?,?
2495,large,?,2.887525804665798,243994,19xx,Suburbs,33.969682,?
2496,7046,Three,2.5,301236,?,Suburbs,34.453233,?
2497,?,?,1.5548609351475084,520438,?,?,?,?
2498,large,?,?,434188,?,Midtown,?,-117.836817
2499,large,?,2.5,242100,19xx,Midtown,?,-118.011869
2500,4370,1,3.313919634391943,542940,1942,Suburbs,34.642322,-118.356363
2501,?,1,2.5,310162,?,Uptown,33.720819,?
2502,?,Three,2.5,484357,?,Outskirts,34.458929,?
2503,?,6,3.082872296730227,738616,19xx,?,33.977465,-117.703602
2504,large,Three,?,408873,?,Suburbs,34.082702,-117.718287
2505,?,Three,3.113669902356513,585494,?,Downtown,?,-118.859541
2506,large,Three,?,539446,19xx,Outskirts,?,?
2507,7171,Three,?,387176,?,Uptown,?,?
2508,?,Three,2.5,237708,?,Downtown,34.502516,-118.015942
2509,?,?,1.3490921255083148,330782,1939,Outskirts,33.609675,-118.492239
2510,large,Three,?,504266,19xx,Uptown,34.783465,-118.158968
2511,?,?,?,504288,?,Uptown,34.664925,-117.845018
2512,large,Three,1.640128363429421,712183,1945,Downtown,33.602469,-118.162219
2513,7435,Three,2.5,205724,?,Midtown,?,?
2514,large,Three,?,151418,1988,Midtown,?,-117.525914
2515,10651,6,2.5279507628217197,356298,?,Uptown,34.518242,-117.504045
2516,?,Three,?,440441,1922,Outskirts,33.58397,-118.221799
2517,9675,4,2.56781187439218,643082,19xx,Downtown,33.938944,-117.927119
2518,4312,?,2.5,568404,1933,?,?,-118.426254
2519,large,?,2.5,550274,?,Downtown,34.012932,?
2520,large,4,2.4761356668026377,428507,19xx,?,?,?
2521,8476,?,?,175691,2006,Downtown,33.550676,?
2522,large,?,?,552067,?,Uptown,34.391275,-118.374878
2523,5817,2,2.5,446457,1971,Uptown,33.938167,?
2524,?,Three,?,797314,2003,Outskirts,34.466051,?
2525,?,Three,?,313121,19xx,Suburbs,34.124242,-118.979595
2526,10674,6,2.5,515177,1944,?,33.876347,?
2527,7516,?,2.5,754100,1949,Outskirts,?,?
2528,large,?,2.5,688019,?,Uptown,?,?
2529,?,6,?,639705,1998,Outskirts,?,-118.237649
2530,large,Three,2.5,181554,1921,Downtown,34.066992,?
2531,?,Three,2.0410432740104962,617803,?,Downtown,33.667843,-118.119154
2532,?,?,2.5,188148,19xx,Downtown,34.058216,?
2533,large,?,3.1083260563429107,643851,?,Outskirts,?,-117.560935
2534,6252,6,2.5,573793,?,Outskirts,34.743318,?
2535,7793,2,?,683019,1955,Midtown,33.598737,-117.577989
2536,11259,6,2.5,511835,19xx,Midtown,?,?
2537,11374,6,2.5,143664,?,Outskirts,?,?
2538,large,?,?,289277,19xx,Downtown,?,?
2539,?,?,2.5,584994,19xx,Uptown,34.160269,-117.680918
2540,large,5,1.5614559767988896,781214,19xx,Uptown,34.570219,-118.455532
2541,9567,?,1.1463028890601463,180215,?,Suburbs,34.525729,-118.740176
2542,5312,Three,?,256132,?,Uptown,?,-118.958819
2543,6367,4,3.0121828506036374,692356,1963,Suburbs,34.734798,-118.119947
2544,large,Three,2.5,744677,?,Suburbs,33.82665,?
2545,?,?,2.5,620927,1956,Uptown,34.17233,-118.739697
2546,?,Three,2.0178701796628733,145224,19xx,Midtown,34.463974,-118.992771
2547,?,1,2.5,264474,?,Uptown,34.355229,-118.252158
2548,?,4,1.0548699719695747,513665,?,Uptown,34.162977,-118.893211
2549,5233,3,3.7709243636009915,590680,19xx,Uptown,?,-118.649923
2550,?,6,2.5,658435,?,Midtown,?,-118.631993
2551,?,?,2.521254551499394,196633,19xx,Suburbs,34.194609,-117.893714
2552,large,6,2.5,288229,19xx,Outskirts,34.748278,?
2553,?,Three,?,441541,2023,Suburbs,33.894859,?
2554,large,Three,?,263327,?,Outskirts,?,?
2555,4920,Three,2.5,426701,?,Outskirts,?,-117.75348
2556,large,?,2.5,524270,19xx,Outskirts,?,-118.63936
2557,large,Three,2.5,351011,19xx,Uptown,?,?
2558,5309,?,2.5,607319,2021,Suburbs,?,?
2559,11480,Three,3.540103630921278,327254,19xx,Downtown,?,?
2560,?,4,2.5,799993,19xx,Uptown,?,-118.943214
2561,large,?,?,718447,1958,?,34.483031,?
2562,?,1,1.3963152901282259,574774,19xx,?,33.975691,-118.64304
