ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
2530,large,Three,,?,19xx,Midtown,,
2531,7597,1,,330624,1925,,34.736803,-118.557405
2532,,1,2.5,721830,,Suburbs,,
2533,10883,Three,2.5,460419,19xx,Uptown,,
2534,7870,,2.5,,19xx,,,-118.616554
2535,large,Three,,,19xx,Suburbs,34.681432,
2536,large,3,,?,1930,,34.386364,
2537,large,Three,2.5,408670,1926,Midtown,34.779951,-118.220812
2538,,Three,2.5,?,19xx,Downtown,34.170829,
2539,,Three,,?,19xx,Uptown,,-118.737424
2540,,Three,,385283,1912,Uptown,34.64942,
2541,6763,Three,,139047,19xx,Outskirts,33.964843,
2542,large,3,,177196,,Uptown,34.255259,
2543,,,1.5039913876417006,,19xx,Suburbs,,-118.592504
2544,large,Three,3.4645905308591156,?,19xx,Outskirts,34.669011,-117.840376
2545,,3,2.5,638266,1968,,34.363235,-118.349931
2546,large,6,1.9812442955232092,595573,19xx,Midtown,33.76401,-118.241319
2547,large,,,,2013,Midtown,,
2548,,4,2.5,,,Downtown,,-118.439835
2549,6017,,1.238335289500303,?,,Outskirts,,
2550,large,3,,,1932,Outskirts,,-117.706493
2551,large,Three,,,1924,,,
2552,large,Three,,?,19xx,Outskirts,34.302212,-117.519033
2553,large,5,,?,1933,Suburbs,,
2554,large,Three,2.5,151336,1921,Outskirts,33.940266,
2555,,,,?,2010,Uptown,,
2556,6847,6,,?,,Downtown,,
2557,,Three,2.5,,,Midtown,,-117.96832
2558,large,Three,3.6173500644742655,,1971,Outskirts,34.714892,-118.675705
2559,,Three,1.0481036982385032,368914,2019,Downtown,,
2560,,Three,3.5959959828009476,?,1939,Midtown,,
2561,,,2.5,225905,,Suburbs,34.239928,
2562,7405,,,?,19xx,Outskirts,34.6332,-117.821081
2563,large,Three,,229681,1919,,,
2564,,Three,2.5,747629,,Suburbs,,-118.072154
2565,8472,3,,444720,1976,Suburbs,,
2566,,Three,1.4539586534340514,,19xx,Outskirts,33.852059,-118.058108
2567,5510,Three,2.5,107763,2011,Uptown,,
2568,10165,3,2.5,164871,,Midtown,,-118.42057
2569,large,Three,2.5,127009,1975,,34.093628,
2570,,3,2.5,140880,1949,Outskirts,34.398709,-118.529584
2571,6012,,,,1997,Midtown,34.480967,
2572,large,,3.95383484445834,262756,,Midtown,34.75305,
2573,large,,,?,19xx,Suburbs,34.103618,-117.840889
2574,6234,,2.993304634976669,?,,Midtown,,-118.495574
2575,,1,,,2023,Uptown,,-118.527693
2576,,5,3.6558252440295353,?,,Downtown,,-117.604642
2577,,Three,3.01307407312828,593265,,Downtown,,
2578,large,,,,1986,Outskirts,,
2579,large,3,2.5,?,1997,Downtown,33.984837,-118.216614
2580,large,Three,,?,,Outskirts,33.863529,-118.138164
2581,6333,Three,,?,2003,Downtown,33.988798,-118.831738
2582,large,,,517887,,,,
2583,,,,,,Uptown,34.67751,
2584,5859,Three,3.3427499086348798,?,,Suburbs,34.490466,-117.682735
2585,8020,3,3.544393926434303,?,,Midtown,,-118.135313
2586,8508,Three,3.020942229300997,?,1998,Outskirts,,-117.771297
2587,11574,Three,3.3146111040451807,?,,Suburbs,,-118.523556
2588,large,4,2.9364650036526356,,19xx,Downtown,34.189253,-118.047719
2589,4054,,2.5,,,Downtown,,
2590,,,2.5,?,1985,Midtown,,-117.587213
2591,10617,2,3.13974987710688,409775,,Midtown,34.718406,-118.158437
2592,8412,Three,2.5,777015,1948,Downtown,,-117.843361
2593,8320,,,?,1984,,,-117.818527
2594,6809,Three,,701890,1990,,33.977689,-117.727567
2595,large,Three,,?,1979,,,
2596,,Three,2.3420987149587416,,1959,Downtown,34.158051,
2597,6832,4,2.5,617878,19xx,Uptown,,-117.529188
2598,,3,2.5,590668,,Uptown,,-117.760303
2599,5840,2,2.5,,19xx,Uptown,,
2600,5327,Three,2.5,,1947,Midtown,,-118.68198
2601,8757,,,410563,,Midtown,34.761558,
2602,large,,2.5,?,,Suburbs,34.796573,
2603,large,,,283783,,Downtown,34.411147,-118.787666
2604,4245,Three,,,,Midtown,33.675612,-118.655398
2605,large,,,?,1923,Uptown,34.37216,
2606,,Three,2.6783661583286067,631284,19xx,Suburbs,33.734262,-118.94393
2607,large,,2.864477627445997,?,,Downtown,,-117.81354
2608,,Three,2.7560352295477406,420005,1983,Outskirts,34.123281,-118.799597
2609,large,Three,2.5,?,,Midtown,,
2610,,Three,1.114221950046974,?,,Midtown,34.114128,
2611,11208,Three,2.5,,19xx,Suburbs,,
2612,,4,2.5,514965,1940,,34.119689,-118.417554
2613,large,5,2.5,,,,,-118.441619
2614,large,,2.501147230613604,600920,,,33.683593,
2615,,6,2.5,110563,19xx,Uptown,34.601892,
2616,large,Three,2.5,406846,19xx,Suburbs,,
2617,,Three,,?,,Suburbs,,
2618,7088,3,2.9164508451202567,398214,1933,Downtown,,-117.527508
2619,,4,,?,2012,Downtown,,
2620,,Three,2.5,,,Uptown,33.616408,
2621,,,1.4646438508314201,,19xx,Suburbs,,
2622,10001,Three,2.5,,19xx,Outskirts,34.570878,-117.514249
2623,large,Three,2.5,560091,,Downtown,34.509741,
2624,10940,Three,2.5,?,,,33.757127,
2625,,1,3.3248162736516873,?,19xx,Uptown,,-118.198515
2626,large,,2.5,443712,,,,
2627,large,,,671251,2011,,33.639407,
2628,,1,,?,1908,Downtown,,
2629,large,2,,777331,19xx,Uptown,33.8668,
2630,,,2.5,667026,,Midtown,,-118.033835
2631,,6,,?,,Outskirts,,-118.698382
2632,large,Three,,431435,1949,Downtown,,
2633,,,,,,,33.689675,
2634,8780,1,2.709134911734903,692842,,Suburbs,,
2635,,4,2.5,?,19xx,Downtown,,
2636,5271,5,1.588926209831349,408125,19xx,Suburbs,,
2637,,,,,,Uptown,33.599061,
2638,4453,,3.5303327916824463,315142,,Uptown,,-117.742053
2639,large,Three,,?,19xx,Midtown,,-118.855126
2640,11060,,,,19xx,,,
2641,,,3.4399357251074942,,19xx,Uptown,33.975944,-117.612893
2642,,1,2.5,?,1956,Downtown,33.775705,
2643,,,,?,1901,Outskirts,34.209782,
2644,8631,4,,,19xx,Downtown,33.887909,-118.88659
2645,large,,2.5,748712,19xx,Suburbs,33.874067,-118.84082
2646,,Three,,?,,Outskirts,34.016481,
2647,,Three,3.771694988777908,547563,,Uptown,33.693725,
2648,,,1.926459082298198,,19xx,Suburbs,,
2649,large,Three,3.0474484190284707,?,,,34.360927,-118.597127
2650,,,1.9034793960169996,?,1974,Midtown,,-118.256126
2651,large,Three,,,19xx,Downtown,,
2652,9018,,2.5,,19xx,Suburbs,34.589121,
2653,5674,Three,,773187,19xx,Downtown,34.731689,
2654,large,5,2.5,?,19xx,Uptown,34.625333,
2655,,,2.5,?,1921,Outskirts,33.971191,-118.882771
2656,large,Three,2.5,,,,33.855907,
2657,,5,3.2624282218187712,?,,Outskirts,,
2658,10270,2,2.5,,1924,Outskirts,,
2659,,Three,2.5,?,19xx,Outskirts,,
2660,9375,6,,,19xx,Outskirts,,-118.701006
2661,large,5,,?,19xx,Downtown,34.029851,
2662,11587,3,2.5,688604,19xx,Uptown,34.562285,-117.833586
2663,9686,,2.5,,1910,,,
2664,,Three,2.6043204082282165,518558,19xx,,34.517525,
2665,large,,,?,19xx,Suburbs,33.883,-118.992576
2666,,3,2.5,,1926,Outskirts,34.661528,
2667,,6,1.3445640929141613,?,19xx,,33.988146,-118.554818
2668,10946,,3.5549767607884686,,1963,Downtown,33.90209,-117.809552
2669,large,,2.3920573260422495,,19xx,Downtown,,-118.938731
2670,10091,4,2.5,?,,Downtown,,
2671,,5,2.5,,19xx,Outskirts,,-117.843063
2672,5033,Three,,?,19xx,Downtown,33.742171,-117.820935
2673,large,2,2.5,?,,Midtown,,
2674,large,1,2.5,,19xx,Suburbs,,
2675,large,Three,3.0295902114447344,,,Uptown,,
2676,,,,?,1982,Midtown,,-118.545411
2677,,6,,,,Uptown,34.2,
2678,large,5,,?,2022,,33.867881,
2679,,,,?,1986,Outskirts,,-118.777138
2680,large,Three,,,1930,Uptown,33.561866,
2681,7586,Three,,234917,1981,Midtown,33.733146,-117.819442
2682,,Three,,,,Downtown,33.566475,
2683,large,Three,,?,,Outskirts,34.619274,-118.811414
2684,large,,2.5,,,Suburbs,33.580923,-118.972535
2685,4458,,2.5,,,,,
2686,,4,1.9721386220851223,?,1940,Midtown,33.829789,
2687,,Three,3.6281881383929706,,19xx,Downtown,33.841143,
2688,8354,,,707986,19xx,Suburbs,,
2689,7300,,2.5,?,19xx,Outskirts,,
2690,7816,5,,?,,Uptown,,-118.775729
2691,large,Three,,788044,19xx,Uptown,,-118.269252
2692,,5,2.5,421341,,,33.536023,-117.603127
2693,11098,,2.5,485670,19xx,Uptown,,-118.765972
2694,,,2.5,180585,1967,,,
2695,8545,Three,,,1968,Downtown,,
2696,large,,,,,Outskirts,,-118.904114
2697,11738,,2.5,684856,,,,-117.561871
2698,10119,,,,1924,Suburbs,,-118.748235
2699,large,Three,2.5,?,19xx,Outskirts,,
2700,large,Three,,250203,19xx,Midtown,,-118.054589
2701,9293,4,3.4409276432995606,446243,1933,,,
2702,,3,2.5,,,Suburbs,33.63258,
2703,,2,,,,Uptown,,
2704,,,2.5,,,Midtown,,
2705,large,Three,,,1926,Downtown,34.411986,-117.694717
2706,large,,2.5,?,2011,Suburbs,,
2707,10915,6,,,,Midtown,,
2708,7344,Three,,?,1928,Outskirts,,
2709,9169,3,2.5,,1961,Downtown,33.688356,
2710,5747,,2.058489651210257,788771,19xx,Outskirts,,
2711,8647,,2.5,?,,Downtown,33.892608,-118.102168
2712,10491,Three,2.5,,1998,Midtown,,
2713,8470,,2.4606624566944726,,,Uptown,33.783336,-117.790551
2714,9641,6,,445697,19xx,Midtown,33.555229,-117.959214
2715,8563,Three,2.162569869868523,,,Outskirts,34.66965,-118.171043
2716,6848,,2.5,?,,Downtown,,
2717,,Three,2.0245663886472247,?,1995,Uptown,,-118.912177
2718,large,Three,2.057243017790397,?,1933,Downtown,34.507308,
2719,,5,3.737469150067926,,1902,Uptown,34.014537,
2720,11285,,2.5,297836,19xx,Outskirts,,-117.988444
2721,11657,Three,2.5,,19xx,Midtown,34.66123,
2722,9615,3,,?,2007,Suburbs,,-117.996648
2723,11003,Three,3.203618715892907,206407,,Downtown,,
2724,large,Three,,,,Downtown,33.548183,
2725,large,,,?,1979,Suburbs,,-117.86721
2726,large,5,3.165568118134295,?,1985,Suburbs,,
2727,large,Three,3.0727819323618295,,,Downtown,,
2728,4140,,3.84286336144203,761791,19xx,Suburbs,,-117.968355
2729,9076,4,2.5,?,1979,Suburbs,33.905905,
2730,large,Three,2.5,?,,Outskirts,33.668862,
2731,large,2,,?,,Downtown,,-118.449196
2732,5238,Three,2.74808745836772,?,1983,Suburbs,,-118.301264
2733,9162,,,?,19xx,Midtown,33.620831,
2734,8343,2,2.5,112299,19xx,Uptown,34.145821,-118.043451
2735,large,Three,,?,,Outskirts,,-118.476992
2736,large,Three,,?,,,,-118.44041
2737,,Three,2.5,672692,19xx,Midtown,,
2738,4076,Three,2.5,?,19xx,Downtown,33.851551,-117.614988
2739,large,Three,2.5,458617,19xx,Midtown,33.739454,
2740,10553,Three,2.5,555304,2008,Uptown,,-117.888273
2741,11988,,,197418,19xx,Suburbs,34.238603,-117.742569
2742,,4,1.233677914121788,?,1972,Downtown,,
2743,large,3,3.315624687345637,?,,,,
2744,,Three,,,,Downtown,,-118.942975
2745,6245,Three,,?,1991,Uptown,34.124606,
2746,,,,668269,,Midtown,34.286171,
2747,5460,,2.5,,,Uptown,,-118.72198
2748,,,2.5,377037,,Suburbs,34.449615,-118.323758
2749,,,,,19xx,Downtown,34.707256,-118.510856
2750,8513,,2.5,,19xx,Outskirts,33.877005,
2751,large,Three,2.5,,1973,,,-118.257098
2752,,4,2.5,?,19xx,Outskirts,34.617468,
2753,5212,Three,2.5,?,,Uptown,34.106094,-118.802105
2754,large,4,2.4583353846666904,677561,19xx,Uptown,,
2755,4775,Three,1.3934325025471708,,,Downtown,34.728595,-118.168296
2756,large,4,3.471308095395736,?,19xx,Uptown,,-118.267815
2757,8390,,,761874,,Outskirts,,-117.71273
2758,5158,Three,2.5,,,Outskirts,,-118.096658
2759,10838,,2.5,391510,,Uptown,,
2760,,1,2.5,?,,Suburbs,33.572998,
2761,,Three,2.5,310733,1953,Midtown,34.485948,-117.618057
2762,5878,,3.4585079514289205,?,,Midtown,,
2763,,5,2.5,,19xx,Uptown,,
2764,6741,,2.5,512668,,Outskirts,34.308309,
2765,,,2.5,?,1950,Outskirts,,-118.854737
2766,large,1,2.5,?,,Uptown,,
2767,,Three,2.2090659530651857,?,19xx,Midtown,33.554327,
2768,4813,1,,120846,1963,Midtown,34.408314,-118.37233
2769,,Three,,,19xx,Suburbs,33.972025,-117.567807
2770,,,1.7081683029616097,?,1961,Outskirts,33.645987,
2771,,6,2.5,?,1920,Uptown,33.98952,-118.953952
2772,6606,Three,,?,19xx,Downtown,34.641909,
2773,8376,3,,?,19xx,Downtown,34.727581,-118.048794
2774,7460,5,,?,19xx,,,
2775,,Three,3.682472278799179,168502,19xx,Downtown,34.706374,
2776,large,6,,,,Midtown,34.755345,
2777,10184,,2.6875997628482557,383631,19xx,Outskirts,,-118.4388
2778,large,3,,?,19xx,Outskirts,33.717278,
2779,5468,,2.5,173889,1993,Outskirts,33.633301,-118.569168
2780,large,3,2.5,?,1911,Outskirts,,
2781,,,2.3057810681099435,,,Suburbs,34.476309,
2782,9065,,,,19xx,Downtown,33.599864,-117.991719
2783,,,2.5,,19xx,Uptown,,-118.321283
2784,,5,2.5,?,1971,Uptown,,-118.896417
2785,11474,Three,3.7854400305140494,649788,,Midtown,,-117.65228
2786,,6,2.7007470711103214,?,,Suburbs,34.060113,-118.5993
2787,11775,Three,3.400555655403276,632964,1909,Outskirts,34.255535,
2788,9271,,2.4964029101514544,?,1919,Suburbs,,-118.178545
2789,large,,2.5,,,Uptown,,-118.058745
2790,6454,Three,3.862522510660792,343480,1950,Downtown,,-118.827764
2791,,,1.5767020604294677,?,,Outskirts,,-118.531054
2792,,5,3.0707018414417058,,19xx,Midtown,34.577246,-118.154412
2793,9876,4,2.5,,1968,Uptown,,-118.694892
2794,large,,,,,Uptown,,
2795,large,4,2.704258088531474,,1920,Outskirts,33.728287,
2796,,Three,,,1957,Downtown,,
2797,large,Three,2.626415293205835,,1932,Downtown,,
2798,7111,,1.4404040866582575,,1981,Uptown,,
2799,,Three,,420715,1921,Uptown,,
2800,,Three,2.460352578599129,710949,,,34.018503,
2801,,Three,2.5,614082,19xx,Downtown,,-118.574135
2802,6994,Three,2.5938189459937937,?,1922,Outskirts,,-117.710588
2803,,2,2.5,645916,,Midtown,34.675729,-118.738498
2804,7358,Three,,?,,,,-118.884532
2805,8043,Three,2.0474053359343003,?,,Suburbs,33.560293,
2806,large,,,,19xx,,34.163558,
2807,large,Three,,,19xx,,,
2808,5752,4,2.5,,19xx,Suburbs,33.743061,-117.742435
2809,5300,6,2.5,,19xx,Suburbs,34.673219,-118.074761
2810,5240,,3.3567860708948647,,1933,Suburbs,,-117.866169
2811,large,,1.6239601616577148,,19xx,,34.610742,-118.801414
2812,,Three,,426976,,Downtown,,-117.858251
2813,11752,2,2.5,294966,19xx,Outskirts,,-117.974431
2814,large,,,543692,,Suburbs,34.760846,
2815,large,6,,?,19xx,Midtown,,-118.059585
2816,4790,Three,2.5,,,Suburbs,34.148874,-118.671988
2817,,Three,,,19xx,Downtown,34.179068,-118.886098
2818,11271,Three,3.730021260652941,?,19xx,Downtown,,-117.81403
2819,,3,2.3312439004770975,?,,Uptown,,
2820,9845,,2.5,?,,Uptown,33.734813,-118.777364
2821,5033,2,,,19xx,Suburbs,,-117.989885
2822,9761,,,?,,Outskirts,,-117.505347
2823,,Three,2.3183751144837723,,19xx,Suburbs,,-117.701298
2824,large,Three,3.051426525025553,?,,Uptown,,-117.512851
2825,large,Three,1.6266058051744823,,1943,Midtown,33.593398,
2826,large,,,?,2023,Outskirts,34.149517,
2827,,3,2.5,,19xx,Uptown,,-117.691694
2828,large,5,2.5,307460,1939,,33.825493,
2829,large,2,2.5,656502,19xx,Uptown,,-118.44931
2830,large,,,200197,,Midtown,,-118.978814
2831,large,4,2.5,194041,1989,,,-118.156274
2832,6230,Three,2.5,?,1934,Downtown,,-118.515588
2833,large,Three,1.2915595848485188,?,19xx,Downtown,33.999184,-118.491259
2834,large,6,2.5,?,19xx,Midtown,,-117.508774
2835,5815,6,2.5,?,,,,
2836,,Three,2.5,?,1940,Midtown,,
2837,,Three,1.0601760711419184,,19xx,,,
2838,,1,2.5,?,1937,,33.804507,
2839,large,6,3.9465421527665496,,,,,
2840,large,Three,3.389025851240229,,19xx,Outskirts,,
2841,10725,,,,19xx,Suburbs,34.038773,-118.695574
2842,large,Three,3.761915817264451,,,Outskirts,34.75621,
2843,,Three,,578046,19xx,Outskirts,34.100806,
2844,11776,4,2.898675051276857,?,1914,Suburbs,34.209666,-117.999245
2845,,1,2.5,?,2021,,34.665873,-118.499443
2846,large,,,607123,1918,Midtown,,-118.434517
2847,large,,3.7905162865311306,?,,Midtown,,
2848,,,,?,,Uptown,,
2849,6516,Three,2.5,500066,,Outskirts,33.565174,-118.239468
2850,8122,Three,2.839676078619169,?,19xx,,34.30655,
2851,,Three,,?,19xx,Suburbs,,
2852,,2,3.011638925285186,192118,,Midtown,33.644033,-118.282282
2853,large,,2.5,?,,Outskirts,,-118.098047
2854,large,Three,,,19xx,,34.580378,
2855,7061,,3.927903488883249,,,Downtown,34.070375,-118.23705
2856,large,,2.5,387356,,Midtown,,
2857,large,2,1.1869358568022788,?,19xx,Outskirts,,
2858,8828,Three,,382141,1956,Midtown,,
2859,large,,,646929,1964,Downtown,,
2860,large,Three,1.1387445195422772,?,,Midtown,,-118.423076
2861,large,2,2.5,?,19xx,Outskirts,33.798107,
2862,,4,,?,19xx,Uptown,34.226798,
2863,4664,,,,19xx,,34.79356,-118.704365
2864,large,,2.5,216534,,Suburbs,,
2865,,Three,,?,19xx,Suburbs,33.555253,-117.652723
2866,large,5,,?,,Suburbs,,-118.02158
2867,large,Three,2.5,,,Downtown,,
2868,,,2.0975628838505487,?,,Uptown,34.07539,-118.461644
2869,11952,Three,,,19xx,,33.826404,
2870,10386,,2.5,,19xx,Downtown,33.800892,-118.410946
2871,large,,2.5,?,19xx,Suburbs,,
2872,large,,2.5,,19xx,Uptown,33.96165,
2873,,,3.232132068115984,207749,,Suburbs,,
2874,large,,2.5,,,Downtown,,-118.903815
2875,,4,1.435745387081833,242881,,Downtown,33.963351,
2876,,1,2.5,?,,Outskirts,33.925855,-118.117139
2877,large,Three,1.3528883304357942,?,19xx,,,
2878,,4,,,,,,-118.134171
2879,,2,3.6775195289831433,397485,1941,Suburbs,,
2880,10838,Three,3.4375422769168633,,1916,Outskirts,34.361136,
2881,large,Three,3.2212223613832953,?,1979,Downtown,33.968267,-117.611033
2882,,4,2.5,?,,Suburbs,33.689553,-117.632024
2883,5156,,2.5,496513,19xx,Outskirts,,-118.062835
2884,4020,3,3.892064534113613,684162,1940,,34.781312,
2885,large,Three,2.5,240781,1930,Outskirts,,
2886,large,Three,,?,,Downtown,33.64843,-118.30468
2887,6845,Three,2.399158226168307,748285,1932,,33.939932,
2888,8863,6,1.081287070729612,559375,19xx,Uptown,34.361676,-117.523803
2889,,,,?,,Downtown,,-118.419987
2890,,,2.5,,,Uptown,34.766172,-118.86913
2891,5132,Three,,,,Midtown,,-117.656354
2892,large,Three,3.726733531422241,?,19xx,,,
2893,4152,Three,2.154845253595667,?,1971,Suburbs,,-118.996181
2894,large,3,2.5,337842,19xx,Downtown,,-117.728272
2895,5277,,,?,2012,,34.401712,-118.097417
2896,,,3.8249156487159723,278059,19xx,Midtown,34.167333,-117.902639
2897,,6,1.1287794625213596,153521,2009,Suburbs,33.767386,-118.165122
2898,large,,,,19xx,,33.623844,-117.670541
2899,,,2.5,,,Uptown,34.10152,-117.914665
2900,large,,,?,,Suburbs,34.427346,
2901,,3,2.5124676357044864,?,1978,Downtown,,-118.115814
2902,4342,2,2.5129255771674313,274122,19xx,Midtown,,-118.468778
2903,large,6,1.5386716328955719,,1924,Midtown,34.11663,-118.129315
2904,large,Three,2.5,?,2017,Uptown,34.488742,-117.96959
2905,,5,2.3062985377555556,,2002,Midtown,34.258529,-118.198537
2906,,5,3.435376803432197,,,Downtown,,
2907,11100,,,,19xx,Midtown,33.98461,
2908,10326,2,3.707163491538311,,19xx,Uptown,,-118.983429
2909,large,,,375720,,Uptown,,
2910,large,,,,19xx,Downtown,34.705889,-117.974968
2911,large,3,2.5,310708,1992,Midtown,34.217791,
2912,9818,2,3.603243535067164,?,19xx,Midtown,34.373809,
2913,large,,2.5,797434,19xx,Outskirts,34.271879,-118.896463
2914,,2,2.091727226236829,,,,34.10678,
2915,,2,3.0927114936005515,600233,1979,Downtown,34.520801,
2916,large,,,?,1950,Uptown,,-118.111044
2917,large,3,2.612534195869394,?,19xx,Downtown,,
2918,9419,Three,,458660,19xx,Outskirts,,-118.843681
2919,,,2.5,?,,Uptown,,-118.781665
2920,7225,,1.764061805328197,205573,1918,Outskirts,,
2921,8294,5,2.5,,,Outskirts,,
2922,10418,,1.4052935633415018,,19xx,Midtown,,-118.270886
2923,,Three,2.6395361329037,?,19xx,,34.406501,-118.80428
2924,large,Three,3.5414404692642227,?,19xx,Uptown,33.707397,-118.316569
2925,,3,2.5,,1960,Outskirts,34.559893,
2926,,6,,534058,1904,Midtown,33.797129,-118.318102
2927,large,Three,,,,,34.14639,
2928,,4,2.5,,1940,Downtown,34.244128,-118.663982
2929,large,Three,2.5,695899,1985,,,-117.610419
2930,large,1,3.694174282614551,,1943,Downtown,34.783579,
2931,,Three,,?,,Uptown,,
2932,large,Three,2.5,?,,Uptown,33.504547,-118.445415
2933,,,,?,1935,Outskirts,,-117.631804
2934,large,,,,1921,,,-118.234924
2935,large,4,2.5,545600,1908,Uptown,,
2936,large,Three,,584411,1975,Midtown,33.799292,-118.136448
2937,large,,2.5,,1960,Uptown,33.657567,
2938,,1,2.5,?,,Midtown,,
2939,,6,,770066,19xx,Outskirts,34.176629,
2940,large,,,,,Midtown,33.527075,
2941,9727,Three,2.5,,19xx,Uptown,,
2942,,3,2.5,,19xx,,,
2943,,,3.6094977423580965,145183,1982,,,-118.997513
2944,large,6,2.5,,,Uptown,,-118.602604
2945,large,,,?,1928,Downtown,34.391016,
2946,,Three,,,1909,Midtown,,-118.748931
2947,,1,,337102,,Outskirts,,
2948,6191,,3.2731813952163353,?,1947,Uptown,33.804129,-117.607291
2949,large,Three,,320426,,Suburbs,,
2950,large,1,2.5,319516,19xx,Midtown,33.738908,-118.590129
2951,large,Three,2.5,420858,19xx,Downtown,34.623579,
2952,,Three,3.3825378771012575,,19xx,Midtown,,
2953,,4,2.5,,1970,Outskirts,34.401418,-118.299003
2954,large,,,618432,19xx,Outskirts,34.696866,-118.27579
2955,,6,,668032,19xx,Suburbs,34.639592,
2956,,Three,2.5,,,Midtown,,-118.799987
2957,6559,Three,1.8670873786431206,?,,Midtown,,
2958,,,1.8404708590392416,?,19xx,Suburbs,,-118.691302
2959,11339,Three,,617112,,,,
2960,large,2,2.5,?,,Downtown,,
2961,8188,5,2.6366975069527427,?,19xx,,,-118.062343
2962,,Three,,,,Suburbs,34.33048,-118.972594
2963,,Three,,268557,,Midtown,,-117.519133
2964,9593,,,,,Midtown,34.488554,
2965,,,1.679868578162143,,1975,,34.117862,
2966,large,1,2.546910670465204,278854,1966,Outskirts,,
2967,,1,2.5,,,Uptown,34.640381,-117.745984
2968,5811,,2.7104985000684794,387475,19xx,Suburbs,33.605819,
2969,4883,,2.5,,1973,Outskirts,33.988308,-118.809777
2970,5858,,1.8725322428410789,,19xx,Uptown,,
2971,6384,Three,2.5,,19xx,Outskirts,34.200264,
2972,,,2.5,?,,Outskirts,,
2973,large,,,691333,1943,Downtown,,-118.260444
2974,large,Three,,,1913,Midtown,34.454824,
2975,,3,,,1902,Uptown,,-118.825235
2976,11702,4,2.5,,19xx,,33.528783,-118.820668
2977,,Three,,251800,,Suburbs,33.538551,
2978,8927,2,,?,,,,
2979,,Three,2.5,,19xx,Outskirts,34.089749,-117.628509
2980,7078,Three,2.5,381474,,Suburbs,34.026566,
2981,,,,?,19xx,Outskirts,33.575882,-117.707226
2982,,3,2.2846013995232313,472957,1902,Suburbs,34.595379,
2983,,Three,,371530,19xx,Downtown,33.781333,
2984,10030,Three,2.5,346161,,Outskirts,,
2985,large,Three,1.9550506844442164,,19xx,,34.267968,-117.717038
2986,,,,323008,1964,,,-117.780195
2987,,1,,332105,,Downtown,34.095964,
2988,5588,Three,1.8049201280834792,476702,1923,Downtown,,-118.996669
2989,10208,,2.5,,,Suburbs,33.520227,-118.02142
2990,large,Three,2.2128511511387208,?,,Uptown,33.651436,
2991,large,,3.148242443298673,?,1937,Downtown,34.440468,
2992,7724,2,3.5090118919004745,733133,,Midtown,34.649418,-117.569957
2993,9631,4,2.5,558406,2018,Uptown,,-118.946319
2994,6664,5,2.5,?,19xx,Midtown,,
2995,,,2.6496455106167325,469327,1994,,,
2996,large,5,,,19xx,,33.557749,
2997,,,,?,1971,Midtown,,
2998,,4,2.5,185840,1992,Uptown,,-117.903823
2999,large,,2.5,,,Outskirts,33.657006,-117.567242
3000,4156,,2.032870439694738,726592,19xx,Downtown,,-118.389754
3001,8104,Three,2.5,?,1928,Uptown,33.576372,
3002,,Three,,,,Midtown,,-117.571383
3003,5305,2,,445107,19xx,,34.312283,
3004,,Three,,,2001,Uptown,,
3005,9655,Three,,448591,2003,Downtown,34.476631,-118.19786
