ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
3349,,Three,,672949,1942,Outskirts,34.211561,-118.910833
3350,large,,2.5,592239,19xx,Downtown,34.417186,
3351,,,2.5,689832,19xx,Uptown,,-118.764145
3352,large,Three,3.793586322537256,339808,19xx,Downtown,,
3353,10447,,2.5,127830,19xx,Suburbs,,
3354,5012,,1.9305634511246232,341586,19xx,,,
3355,8766,Three,,634663,19xx,Outskirts,,
3356,11044,Three,,771221,,Outskirts,33.935495,
3357,,2,,376443,1991,Uptown,33.53987,
3358,,3,,349606,1992,Suburbs,,-118.886297
3359,6482,,,236664,1956,,,
3360,6359,1,3.1896200391358542,148775,19xx,,34.063719,-118.849536
3361,8030,,,502043,,Suburbs,,-118.413306
3362,11390,,2.5,797943,1922,Uptown,,
3363,large,Three,2.5,630683,,Midtown,34.002401,
3364,,,1.510654017973902,591844,,Midtown,33.831494,
3365,,3,3.5333911456519855,106565,19xx,Downtown,,-118.631864
3366,large,3,,548926,19xx,Suburbs,34.344285,-117.673298
3367,,Three,2.5,546423,,Midtown,33.608873,
3368,,Three,3.833497891801948,102252,,Uptown,,-117.921671
3369,large,Three,,336167,,Outskirts,34.605989,-118.917064
3370,4350,,2.5,658210,,,,
3371,large,3,,641753,,Downtown,34.15314,
3372,6690,,,208822,19xx,Uptown,34.17547,
3373,,,1.2641896417791316,606027,1929,Outskirts,,
3374,11173,Three,2.5,764624,,Downtown,33.593333,
3375,,1,2.5,260892,19xx,Midtown,34.418075,
3376,4632,,,444021,,Midtown,34.481689,
3377,10591,,2.5,257232,,Suburbs,34.760445,
3378,4552,4,2.5,641693,1992,Suburbs,34.093132,-118.069591
3379,,,3.197958853815194,614306,1956,,34.361529,
3380,,,2.3376860154232935,410120,1935,Midtown,,
3381,,2,,129423,1960,,34.357856,-118.346521
3382,10639,Three,,484397,,Suburbs,33.73629,-118.263515
3383,,4,3.6045988455306666,159741,19xx,Suburbs,,-118.057458
3384,large,Three,2.5,566389,19xx,Midtown,,-118.432863
3385,6400,5,3.0841830049423353,278079,1912,Downtown,34.104932,
3386,large,2,3.8800283061337297,378176,,Uptown,,-118.322505
3387,large,,2.5,213368,,Uptown,33.601662,-118.383914
3388,,6,,683926,,Midtown,,-117.650355
3389,5780,Three,1.5527800071080318,793714,,Midtown,34.056707,-117.736566
3390,large,Three,,677425,1919,Uptown,34.086971,-118.046416
3391,,1,,640153,,,33.505689,-118.015817
3392,9351,5,,121834,,Downtown,,
3393,large,Three,2.5,242817,19xx,Uptown,33.663316,
3394,large,,2.6718351591721543,228565,,Downtown,34.31685,
3395,large,,2.5,424459,,Midtown,33.753121,
3396,large,Three,1.2230576395202513,523552,1927,Outskirts,34.050661,-118.769178
3397,large,Three,2.5,609047,2015,Outskirts,33.928866,
3398,large,5,,318238,,Midtown,,
3399,large,,,268170,,Downtown,34.24001,-117.984335
3400,11848,,2.6133106797893246,190187,1957,Midtown,,
3401,large,Three,2.5,572785,1938,Outskirts,,-118.722842
3402,,1,1.4659680399858575,390392,,Uptown,,
3403,,,2.5,373481,,,34.288741,
3404,10721,1,3.8221418491769352,338702,,Midtown,34.234209,-118.649869
3405,large,5,1.2502861863616634,586239,19xx,Outskirts,,-118.661065
3406,large,,,314163,1917,Downtown,,-118.607565
3407,large,,,698148,19xx,Uptown,34.131069,
3408,,Three,2.5,383958,19xx,Downtown,,
3409,11618,5,2.5,412214,19xx,Suburbs,34.401351,-118.024857
3410,,Three,2.5,686580,1968,Outskirts,,-117.96938
3411,,6,1.7778073858709695,480484,19xx,Uptown,,
3412,10400,Three,2.5,124737,1962,Midtown,34.172565,-118.732301
3413,,,,347614,19xx,Suburbs,,-118.882647
3414,,4,2.5,361018,,Uptown,34.472696,-118.878784
3415,,Three,3.289950986312064,291998,19xx,Midtown,,
3416,large,Three,2.5,416273,2019,Downtown,,
3417,large,3,2.5,591949,1999,Midtown,,-117.765815
3418,large,Three,,441064,2001,Suburbs,33.677552,-118.951414
3419,large,4,1.241412219522859,111540,1986,Downtown,34.322702,
3420,4528,Three,2.5,160764,,Outskirts,,
3421,4075,,,375283,1915,Uptown,,
3422,,Three,,320541,19xx,Uptown,34.590974,-118.207579
3423,large,6,2.5,404890,19xx,Midtown,34.552579,
3424,large,4,2.2074912536492164,162157,1915,Downtown,,
3425,5691,Three,2.5,262382,1904,,34.742889,-118.800325
3426,,,2.5,427498,1908,,,-117.677784
3427,4234,Three,1.598277959356701,686585,19xx,,,-118.073594
3428,large,,2.5,290550,,,33.792682,
3429,8621,6,2.4042468158270873,690841,1949,Midtown,34.55344,-118.433062
3430,6266,,1.7487508616140792,504269,1911,Outskirts,,-118.753915
3431,large,,2.5,513375,19xx,Midtown,34.280428,-118.728197
3432,7028,5,,243053,,Downtown,,-118.852718
3433,7034,4,3.0257221026829684,404497,1941,Outskirts,33.99395,-118.382242
3434,6630,1,2.5,765733,1950,,,-117.869839
3435,,,2.5,153957,19xx,Uptown,,-118.026582
3436,,2,2.367567522763854,527399,19xx,,,
3437,4019,3,2.5,704588,,Outskirts,33.950623,-118.683011
3438,,Three,2.895433187259067,308856,1962,,34.391229,
3439,11431,,3.973026946353176,675337,,Uptown,,
3440,7074,Three,,692965,,Outskirts,,-118.82575
3441,7246,Three,,606811,1961,,34.765079,
3442,9305,Three,2.5,595480,1940,Downtown,33.540041,-117.570578
3443,,,,680684,2023,Midtown,,-118.67473
3444,large,,2.067814378533516,329297,,,,-118.182005
3445,large,Three,,626105,1998,Outskirts,,
3446,,Three,,470720,19xx,Suburbs,33.643071,-118.982687
3447,large,,3.942421456352455,695244,2020,Downtown,34.328353,
3448,large,1,1.2111386546822889,399706,2009,Uptown,34.133653,
3449,large,Three,2.3144253183952532,124877,19xx,Suburbs,,
3450,large,6,2.5083507534081777,293075,,,34.094244,-118.065334
3451,7365,Three,3.9017985973884453,742018,1976,Midtown,33.719156,-118.386054
3452,7628,6,,202214,19xx,Uptown,33.875318,-117.998373
3453,9136,,3.1179734696533847,655133,1905,Downtown,34.261696,-118.33147
3454,large,,2.5,765146,19xx,Midtown,,-118.507934
3455,9323,,3.2131344081453577,674931,2007,Downtown,34.037692,
3456,,,2.5,373369,19xx,Downtown,,-118.817999
3457,large,2,2.8103453910859626,773636,,,,-118.900832
3458,large,,2.2142855072702856,711329,19xx,Uptown,,-118.085144
3459,,Three,1.6213848203906638,624112,,Midtown,34.439628,-118.407976
3460,4797,,2.5,126830,,Downtown,,-118.566758
3461,,,2.5,360255,2013,Outskirts,34.680088,-118.13408
3462,,Three,,162848,,,34.293853,
3463,large,,2.5,163411,19xx,Uptown,34.086936,-117.881204
3464,6585,,2.8695283794857827,686965,19xx,Downtown,,
3465,10131,,,272700,,Uptown,,-118.0117
3466,7490,3,1.9630489709297592,458151,1992,Downtown,33.548273,
3467,,,1.362888674035463,548097,,,,
3468,large,,2.5,587988,,Midtown,,
3469,,3,,481928,19xx,Downtown,33.680634,-117.933024
3470,5211,Three,,433196,19xx,Midtown,,
3471,,,2.5,284545,2015,,,
3472,,,2.5,223361,,,33.822424,
3473,4125,1,2.5,468033,19xx,,34.282121,-117.968986
3474,4929,,3.764452329462826,386119,1926,Midtown,,-118.12224
3475,4930,,3.13265506540489,272488,19xx,Suburbs,,-118.711897
3476,large,,2.2254812110412105,515180,1989,Uptown,33.618747,-118.027649
3477,,Three,,698907,19xx,Uptown,33.662247,-118.892369
3478,large,Three,,414994,19xx,Midtown,,
3479,large,,,274785,19xx,Outskirts,33.660978,
3480,,6,2.5,685524,19xx,Downtown,34.218354,-118.715592
3481,large,3,,612890,,,,
3482,8196,,2.5,402715,,Midtown,,
3483,9154,Three,2.5,694881,1971,,,
3484,,,,592430,,Outskirts,33.795074,-118.86311
3485,large,1,,172482,19xx,Suburbs,34.026332,-118.809223
3486,large,Three,1.4211205263540356,497236,,Midtown,,
3487,4411,Three,3.9009479806929392,394981,,Downtown,,-118.379439
3488,,2,,721068,,Downtown,34.457222,
3489,,,2.5,109490,,Suburbs,34.15103,
3490,4293,3,2.5,689135,1957,Suburbs,34.489974,
3491,,,,547472,1936,,34.128568,
3492,large,,2.1686042337973137,745440,19xx,Outskirts,34.065971,-118.152771
3493,6625,,,517638,19xx,Downtown,33.524136,
3494,6335,Three,1.6386149613435457,253789,19xx,Outskirts,,
3495,,,,680700,1921,Midtown,33.853885,-117.913304
3496,,5,,782003,,Outskirts,34.176815,-117.579327
3497,11910,5,2.5,441424,,Suburbs,,
3498,11971,,2.5,148396,1921,Uptown,34.418367,
3499,large,,2.5,699302,,Midtown,34.005427,-118.108728
3500,,Three,,447545,1943,Midtown,,
3501,,5,2.5,709290,,Midtown,33.579511,-118.86045
3502,large,,2.837998959117298,309167,,,33.813756,-118.323424
3503,,3,2.987360964079448,778069,,Downtown,33.715743,-118.136636
3504,11770,4,1.7393642724787217,175442,,Midtown,33.753501,-118.293148
3505,large,3,,255494,19xx,Midtown,33.976285,-118.053979
3506,large,Three,,217611,19xx,Outskirts,,-118.736194
3507,large,,2.5,673983,19xx,Midtown,,-117.605038
3508,9357,,2.5,367361,1947,Uptown,,-117.723666
3509,9526,,,613429,1927,Uptown,34.646297,
3510,10093,5,2.137277930039875,243043,19xx,Outskirts,,-118.816027
3511,large,1,2.5,296743,19xx,Suburbs,,
3512,,5,,429507,1923,Uptown,,
3513,large,Three,2.25109001330222,102640,,Downtown,34.225716,
3514,,,,323645,2009,Midtown,34.502765,
3515,large,Three,2.5,110832,1939,Suburbs,34.525943,-117.621343
3516,,,,793423,19xx,Suburbs,,-117.954125
3517,,Three,2.5,140515,19xx,Uptown,,-118.876683
3518,large,,2.5,230616,,Outskirts,33.866328,
3519,large,Three,2.3795204719839322,178411,1940,Outskirts,,
3520,,Three,2.5,239728,19xx,Midtown,,-118.689997
3521,4032,Three,2.5,217679,,Suburbs,,
3522,9190,Three,,525154,19xx,Uptown,,-118.885258
3523,6458,,2.5,307729,,Outskirts,34.674902,-118.225976
3524,10280,6,,144413,1929,,,
3525,4939,Three,,695816,,Midtown,,
3526,6529,,,377976,19xx,Downtown,33.56275,
3527,4269,4,,379973,19xx,Outskirts,,-117.805898
3528,,Three,2.5,303744,1985,Downtown,34.566039,-118.759228
3529,5570,Three,2.017084079818388,685080,19xx,,34.043394,-118.773664
3530,,1,2.5,494946,1944,Suburbs,,
3531,,Three,,701173,1983,Midtown,,
3532,,,2.3879606085561464,297350,19xx,Midtown,,-118.498346
3533,7042,Three,2.5,155851,,Midtown,,
3534,large,,3.4780648506623,417873,,Uptown,34.518939,-118.538463
3535,,Three,,584951,1935,Midtown,33.728805,
3536,6381,Three,,193139,19xx,Outskirts,33.625309,
3537,7345,,,796494,2007,Suburbs,34.079277,-117.945373
3538,11379,2,2.5,161099,,Suburbs,34.393127,
3539,large,,2.5,463979,,Downtown,,
3540,,Three,2.1842628294415407,200316,1949,Uptown,33.932591,-118.75644
3541,8573,2,,284587,19xx,Downtown,,-118.062045
3542,4083,,2.5,676526,1996,Downtown,,-118.64333
3543,4964,,,726260,19xx,Downtown,33.552869,-117.730709
3544,large,Three,2.5,317135,19xx,Midtown,,
3545,large,,,454316,,Suburbs,33.856523,
3546,,,3.1839998491901524,727193,1948,Downtown,33.658386,
3547,,2,,686423,2019,Midtown,,
3548,,Three,,411154,1966,Downtown,,
3549,,5,,502838,1990,Midtown,,
3550,9699,,2.5,385903,,,,-118.902363
3551,large,,2.5,102002,,Midtown,,
3552,,Three,2.5,527660,,Uptown,,
3553,large,4,2.9923014094082916,770873,1954,,34.687476,
3554,large,,1.7731165743107136,201527,19xx,Suburbs,33.81657,
3555,large,,2.5,456899,1933,Outskirts,33.565056,-118.521866
3556,large,4,2.5,202105,,Suburbs,33.769661,-118.54977
3557,9025,Three,2.5,495228,,Downtown,33.868374,-118.081462
3558,large,Three,1.5655819496672765,466557,19xx,Suburbs,34.453583,
3559,,,3.2302438738733557,412870,,,,-118.179287
3560,large,5,1.2295160712411606,396765,,Uptown,34.074401,
3561,9244,6,3.5117404490166004,507056,1955,Outskirts,,
3562,,Three,,453769,,Midtown,,-118.625679
3563,large,Three,2.5,647626,,Outskirts,,
3564,,3,,714916,1979,Downtown,34.077227,
3565,10766,Three,1.847428589038573,171970,,Downtown,,
3566,6917,Three,,196008,19xx,Uptown,34.728905,-117.682115
3567,5903,Three,2.5,737549,19xx,Outskirts,34.373818,-117.760096
3568,large,,,798311,,Downtown,,-118.520978
3569,4654,Three,3.6631837511684777,341015,19xx,Suburbs,,
3570,large,4,,768801,19xx,Outskirts,33.848756,-117.791528
3571,,Three,3.6358646394888305,232128,19xx,,33.909981,-118.482764
3572,,Three,,468172,19xx,,,
3573,9762,,3.2952374126902333,182603,,Uptown,33.896673,
3574,large,Three,2.6512254129646204,491871,1966,Midtown,34.121526,
3575,,1,,597882,19xx,Downtown,34.038325,
3576,large,Three,2.5,213534,1901,Uptown,,-118.164934
3577,6288,,,268601,1937,,33.595931,-118.683824
3578,9548,6,2.763631001361782,561304,19xx,Midtown,,
3579,,,,639054,1992,Downtown,34.258937,
3580,large,,,101168,19xx,Uptown,,
3581,large,,1.1247739427733958,234540,19xx,Uptown,,-118.857431
3582,,3,,485296,,,,
3583,11846,1,,217305,1966,Suburbs,,
3584,large,,2.5,576958,1902,Suburbs,,-118.981591
3585,,Three,,316032,,,,
3586,,Three,2.5,653470,19xx,Outskirts,,-118.903045
3587,4250,1,2.91099634864349,681130,,,,-118.100916
3588,,Three,2.5,130784,,Outskirts,,
3589,,4,,190324,1903,Downtown,34.114606,
3590,large,Three,2.276576548697255,766190,19xx,,,
3591,10240,,2.4962149821740076,393680,19xx,,,-118.757739
3592,large,Three,2.5,797617,19xx,Downtown,34.427006,-118.600625
3593,large,Three,3.96400769646034,761107,19xx,Uptown,,
3594,large,Three,,552548,,Midtown,34.744538,-118.139045
3595,11406,2,1.1821800786349739,491524,1924,Midtown,,
3596,8149,Three,2.5,509293,19xx,Uptown,34.084967,-118.126025
3597,large,,2.5,586854,1952,Uptown,,
3598,large,Three,2.5,625240,2013,,,
3599,11744,6,2.9331711152055338,478313,,Outskirts,34.54862,
3600,8952,5,,701192,19xx,,33.910858,-118.583309
3601,large,,,688381,1929,Outskirts,,
3602,,,2.5,666038,1997,Suburbs,,
3603,,,,173735,,Downtown,,
3604,,,3.3907454832255675,118851,19xx,Outskirts,,-118.369794
3605,9067,Three,3.519141728572146,734816,,Midtown,,
3606,,5,2.0416383100067246,573831,19xx,Downtown,33.804954,
3607,9997,6,,275625,19xx,Midtown,33.902669,-118.02958
3608,10127,1,,702973,,Outskirts,,-118.139892
3609,large,,,361902,2018,Uptown,,
3610,7108,Three,1.5061854725101858,500780,,Downtown,,
3611,,,,758451,,Downtown,,-118.112149
3612,,2,2.5,623412,2010,Suburbs,34.164819,
3613,large,Three,,395327,2016,,34.744888,-118.94269
3614,11668,6,,390849,19xx,Midtown,,-117.852728
3615,large,Three,,558211,19xx,Suburbs,34.13068,-118.367995
3616,,Three,2.5,616780,19xx,,33.673043,
3617,large,,1.448914975581956,615205,19xx,Midtown,34.050054,
3618,large,Three,3.833289244539187,429808,1970,Downtown,,
3619,,Three,2.0319986700139605,276373,,Suburbs,,
3620,9221,Three,,210945,19xx,Suburbs,33.747249,-118.503273
3621,9397,Three,2.5,675769,2002,Midtown,34.179171,-117.68797
3622,7670,,,344788,19xx,Outskirts,,
3623,large,,,207097,1926,Outskirts,,-118.521028
3624,,Three,,591975,1917,Uptown,33.970053,-118.351418
3625,11035,,1.6912310397838475,127839,,Suburbs,33.625734,-118.034893
3626,7085,1,2.5,267946,,Uptown,34.491326,
3627,9453,4,2.5,517515,2010,Midtown,34.318208,-118.472486
3628,7289,2,3.807449145865556,738174,19xx,Suburbs,,
3629,5309,3,3.570526390759204,302693,,Uptown,,
3630,large,,,475771,2013,Downtown,,
3631,large,6,,420403,1986,Outskirts,,
3632,large,Three,,475643,,,,
3633,large,,2.5,201568,1937,Outskirts,,-118.312754
3634,8119,,2.702536867721256,776203,1972,Downtown,,
3635,6026,Three,,473337,19xx,Downtown,,
3636,large,4,3.7930239894136775,550016,1990,Downtown,34.157207,-118.510619
3637,large,1,3.777349561047362,566279,1961,Suburbs,33.88088,-118.745624
3638,,,2.547491055226148,545653,,Suburbs,,-118.242463
3639,large,,2.3712884361688085,671857,1944,Midtown,,-117.865823
3640,,Three,2.5,101403,19xx,Suburbs,34.785134,
3641,,Three,3.906936265563553,608955,19xx,Downtown,,
3642,,1,2.822579515233689,608350,19xx,Suburbs,,-118.851769
3643,large,3,,498807,19xx,Downtown,,-118.250601
3644,11600,1,2.5,301598,1946,Uptown,33.614739,
3645,9070,2,2.5,426366,19xx,Downtown,33.607192,
3646,,,,242859,1939,Downtown,34.175568,-118.355577
3647,6042,6,2.5,599439,,Downtown,34.321648,
3648,4842,4,2.5,704467,,Downtown,,
3649,10269,Three,2.5,499936,1959,Downtown,,-118.29908
3650,,Three,2.5,191947,,Uptown,33.888692,-117.785317
3651,large,Three,2.5,237841,19xx,Uptown,,
3652,8986,Three,2.1576802229019947,697697,19xx,Downtown,34.133527,-118.03895
3653,,Three,2.5,113969,19xx,Midtown,34.474393,
3654,,Three,2.070772930739116,286462,19xx,Midtown,,
3655,10165,2,2.6387441136644023,432522,19xx,Outskirts,,
3656,large,,,588801,19xx,Uptown,34.159108,-117.813875
3657,,,,121379,19xx,Midtown,,-117.578844
3658,large,Three,,272333,19xx,Midtown,34.034215,
3659,large,Three,3.85057874766566,582435,19xx,Midtown,33.506111,-117.882223
3660,large,,3.990671547954764,649015,1981,Outskirts,,-117.516217
3661,6763,,2.5,491379,,Downtown,,
3662,large,Three,,166792,19xx,Downtown,,-118.005106
3663,7918,,3.4447383837966217,751309,,Uptown,34.514417,-117.651133
3664,7941,Three,1.1826054579825052,544299,1926,Suburbs,,
3665,,Three,,541222,2021,Suburbs,,-118.196278
3666,10488,6,,651271,19xx,,34.141113,
3667,10740,Three,2.414029562912291,588106,,Midtown,,
3668,,5,2.5,679974,2000,,33.995165,-118.759727
3669,large,2,1.197296457635983,141417,1985,Uptown,,-118.786318
3670,11319,,,603473,1918,Downtown,,-118.657543
3671,,5,2.5,597699,,,,
3672,4602,,2.5,504011,,,,
3673,11226,Three,3.0502802982429804,750756,1972,Outskirts,33.819791,-118.679021
3674,large,Three,,723656,,Uptown,,-118.589703
3675,6552,6,2.5,200231,19xx,Downtown,34.217538,-118.19588
3676,8749,3,2.5,550256,19xx,Suburbs,,
3677,,,,600493,2017,Suburbs,,-117.623142
3678,6183,,2.5,136975,,Downtown,,
3679,11676,,2.5,144524,1943,Outskirts,34.78287,-118.661628
3680,,,2.5,693784,1953,Outskirts,33.634891,-117.741587
3681,4172,Three,3.9227272950786176,493098,19xx,Midtown,34.750976,-117.70022
3682,large,,2.4738180490758936,299364,2020,Midtown,,
3683,,Three,1.0197473427040669,669192,19xx,Midtown,34.318274,-118.981233
3684,large,Three,3.6423670081880726,477366,1925,Suburbs,,
3685,,Three,2.5,756456,2015,Midtown,33.917714,-117.790779
3686,large,Three,2.5914844972166966,602791,,Suburbs,33.944776,
3687,large,,1.5970815094938713,264951,,Suburbs,33.575015,-117.548402
3688,,3,2.5,612926,,Outskirts,34.207797,-118.021771
3689,large,Three,,692209,,Outskirts,34.493329,-118.268336
3690,large,,2.5,559710,19xx,Midtown,33.79661,
3691,large,2,2.5,795503,1958,Uptown,34.192197,
3692,,Three,2.5,390858,19xx,Uptown,33.602934,
3693,,,2.5,130970,1979,Midtown,,-117.693016
3694,,Three,2.5,138985,,Suburbs,34.575895,
3695,,Three,1.8485254818221257,677636,,Midtown,34.433848,
3696,large,,1.6601072103020647,181218,19xx,Midtown,,-118.743323
3697,large,2,2.5,233947,,Outskirts,33.760015,
3698,large,Three,3.2488872060818914,405347,,,,-118.540374
3699,,,,302494,1902,Downtown,34.683662,
3700,4664,Three,,181365,19xx,Midtown,33.783595,
3701,large,,1.6841387707829634,707304,1994,,,
3702,large,Three,,347778,,Midtown,34.715188,-118.192002
3703,large,Three,2.5,646889,1925,Uptown,34.7713,
3704,,Three,2.5,434490,1941,Downtown,34.746862,-118.703956
3705,large,,2.5,731263,,Downtown,,-117.829556
3706,large,,1.8406875169870096,103089,,Suburbs,,-118.061515
3707,,5,2.5,247268,19xx,Uptown,,-118.854581
3708,large,,,502931,1926,Suburbs,,
3709,large,Three,1.8074501261776135,430099,19xx,Suburbs,34.148023,-117.689174
3710,,4,2.5679640958322296,580773,2010,Downtown,34.775241,
3711,,5,2.5,228286,1909,Midtown,34.404599,
3712,9305,1,2.5,613836,,Midtown,,-117.957858
3713,large,Three,,706763,2001,Suburbs,,
3714,,4,2.330745645528119,405676,19xx,Midtown,,-118.773173
3715,10252,3,2.5,269465,,Outskirts,34.158376,
3716,10468,4,,524514,19xx,Downtown,,-117.948198
3717,4249,4,2.4877246385021237,709860,1912,,,-118.416687
3718,,,,434095,19xx,,,-118.393195
3719,large,2,2.5,377459,19xx,Midtown,,
3720,11829,3,1.328864108441763,661082,19xx,Midtown,34.629692,
3721,7635,5,1.7914145510845092,550628,,,34.520629,
3722,4239,,,562790,,Downtown,,-118.358511
3723,10730,,2.5,143352,,,34.142108,-118.291761
3724,8846,Three,2.6603340129777076,568276,,Suburbs,34.062842,
3725,5437,1,,255112,19xx,Outskirts,33.926576,
3726,large,2,3.503161609700488,614222,1922,Midtown,34.346672,-118.623124
3727,,,,137417,,Uptown,33.73509,
3728,8923,,,707199,,Downtown,,
3729,6396,1,2.5,754056,1984,,,
3730,large,Three,2.5,384890,19xx,,,
3731,,,,723724,19xx,Outskirts,34.326071,
3732,8038,Three,,490801,19xx,Outskirts,,-118.500364
3733,11837,5,2.5,788206,1963,Outskirts,34.372344,
3734,6918,,,255515,1958,Outskirts,34.192395,
3735,,Three,2.787255442357577,300070,19xx,Midtown,,-117.687698
3736,,,2.5,228824,,Suburbs,,-117.514169
3737,9899,1,,520067,1982,Uptown,34.315855,-118.416166
3738,large,1,1.3023878816275656,699421,19xx,Outskirts,34.184833,-118.889535
3739,large,2,3.593452753615008,374948,1922,Outskirts,33.969579,
3740,6524,4,2.5,792285,1987,Outskirts,,
3741,large,4,2.130437921110395,544306,,Uptown,34.205863,-118.157398
3742,large,,3.0706528715546613,199026,,Downtown,,-118.627695
3743,,Three,,455104,19xx,Outskirts,33.5561,-117.560078
3744,large,Three,2.5,713499,1998,Outskirts,,
3745,large,,,259388,,Suburbs,,-118.679711
3746,7120,6,,596505,1931,Outskirts,,
3747,9860,6,,746189,1909,Outskirts,,-118.218162
3748,large,Three,3.110655707766293,577197,1946,Suburbs,,
3749,7055,5,1.0707663209622222,160959,,,,
3750,6003,,,554483,19xx,Uptown,,-117.704764
3751,,,2.5,344647,1921,Outskirts,33.87371,
3752,,Three,2.5,173785,,Downtown,34.111217,
3753,large,6,,471199,,Downtown,34.791145,-117.996824
3754,large,Three,2.560526359171425,368788,,Downtown,34.328994,-117.912693
3755,,6,,128045,,,34.249983,-118.843303
3756,large,Three,,772902,19xx,Outskirts,,
3757,10867,4,1.5211429660103652,562098,,Downtown,33.575255,
3758,5881,,2.5,329138,2012,Downtown,33.558077,-117.694871
3759,large,Three,2.550903257978105,759424,,Downtown,,
3760,,Three,,514197,1995,Outskirts,34.650538,-117.860359
3761,,,2.5,126357,19xx,Outskirts,34.251918,-118.636083
3762,large,1,,690301,,Downtown,,
