'ID','LotSize (sq ft)','Bedrooms','Bathrooms','Price ($)','YearBuilt','Neighborhood','Latitude','Longitude'
2904,large,'?',3.4473254024224573,134538,'?',Outskirts,33.736421,-118.841966
2905,large,'?',2.5,300830,'?',Midtown,'?',-118.531583
2906,8988,6,'?',654839,'?',Uptown,34.152898,'?'
2907,large,'?','?',168064,19xx,Outskirts,'?','?'
2908,'?',4,2.5,289858,'?',Outskirts,34.700793,'?'
2909,7499,Three,1.9225210362011462,303939,1921,Downtown,'?',-118.452321
2910,'?','?',2.1238479494998708,590804,'?',Downtown,33.705084,-118.752431
2911,4633,Three,2.02449289067905,251998,'?',Outskirts,33.547545,-117.856622
2912,'?',3,'?',708217,'?',Outskirts,'?',-118.734585
2913,large,Three,1.862681662812779,135092,'?',Downtown,33.882787,'?'
2914,'?',2,2.5,434188,2012,Downtown,33.843076,-117.779607
2915,large,'?',3.4648082132148055,395795,1955,Midtown,'?','?'
2916,large,'?',2.5,707504,19xx,Suburbs,34.524883,'?'
2917,'?',1,'?',780983,2020,Uptown,34.490472,'?'
2918,7119,4,2.5,294419,19xx,Downtown,34.509304,'?'
2919,large,'?',2.5,319348,1981,Suburbs,33.732806,-118.243358
2920,4276,Three,2.5,493363,'?',Suburbs,33.929226,-118.871843
2921,'?',Three,'?',373460,19xx,Suburbs,'?','?'
2922,4670,Three,2.5,668228,19xx,Suburbs,34.391991,'?'
2923,'?','?',2.5,154272,19xx,'?','?',-118.518444
2924,large,'?',2.5,354159,'?','?','?','?'
2925,large,3,2.5,314966,19xx,Outskirts,'?','?'
2926,7559,1,1.8810163347751705,506013,19xx,Suburbs,33.524685,'?'
2927,'?','?',2.166581126962648,759833,'?',Midtown,34.419384,-118.495037
2928,7344,Three,2.5,400734,'?',Downtown,34.200937,'?'
2929,'?',5,'?',695547,1911,'?','?','?'
2930,10084,4,2.5,161722,1978,Uptown,'?',-117.590758
2931,11757,2,'?',436161,19xx,Outskirts,'?','?'
2932,8816,Three,'?',321663,19xx,Midtown,'?',-118.912484
2933,'?',Three,2.5,279068,'?',Downtown,34.701673,'?'
2934,5068,3,2.5,108941,'?',Outskirts,'?',-118.687277
2935,6259,4,2.5,290993,19xx,'?','?','?'
2936,5877,Three,2.5,799532,'?','?',34.368062,'?'
2937,4327,Three,2.6793157237299976,144677,19xx,'?','?','?'
2938,'?','?',2.5409292970810156,640832,1946,'?',34.184323,'?'
2939,11926,'?',3.738051673200652,626873,1943,Outskirts,'?','?'
2940,large,'?',2.165343384903358,208647,'?',Suburbs,33.772298,'?'
2941,'?',Three,'?',275214,'?',Midtown,33.777436,'?'
2942,4501,Three,'?',784379,1988,Suburbs,33.625186,-117.640195
2943,'?','?',2.5,697785,'?',Suburbs,'?',-118.569032
2944,large,'?',2.0740063081244573,775210,'?',Downtown,33.726349,'?'
2945,11368,5,3.107540584665552,511620,'?',Suburbs,33.986746,-118.302619
2946,8995,'?',2.5,303454,19xx,Midtown,'?',-117.863306
2947,8750,'?',2.5,449609,'?',Suburbs,34.631253,'?'
2948,9379,'?',2.8236513111347663,707993,1928,'?',34.346124,-117.752795
2949,large,Three,2.5,246705,1976,'?','?','?'
2950,'?',Three,'?',106297,2018,Suburbs,'?','?'
2951,'?',5,2.407680423708037,285052,19xx,Midtown,'?','?'
2952,large,'?',2.064473956029977,167557,19xx,Downtown,34.605942,-118.36339
2953,large,Three,2.5,109130,'?',Downtown,'?',-118.782016
2954,'?',Three,'?',797025,'?',Downtown,34.242371,'?'
2955,4939,Three,2.5,462566,19xx,Suburbs,'?',-117.711572
2956,large,Three,2.5,636010,'?',Uptown,34.092593,'?'
2957,10915,'?',2.716461542931153,419264,1968,'?','?','?'
2958,'?',3,2.5,212678,1950,Outskirts,33.842477,-117.956281
2959,8238,Three,2.2857971490005795,291398,'?',Suburbs,'?',-118.45957
2960,9769,1,3.5345806298599207,162398,19xx,Outskirts,'?',-118.380341
2961,'?',3,2.5,443669,'?',Downtown,34.603814,'?'
2962,large,Three,2.5,514163,'?',Suburbs,34.306808,-118.97109
2963,large,6,2.5,448835,1935,Uptown,'?',-118.176588
2964,'?',Three,2.5,311838,2016,'?','?',-117.739546
2965,large,Three,2.5,370683,19xx,Suburbs,33.981054,'?'
2966,6526,4,'?',389079,19xx,Outskirts,33.918982,'?'
2967,'?',Three,1.2534767777177587,147340,19xx,'?','?',-118.946459
2968,large,'?','?',381867,19xx,Downtown,34.097317,'?'
2969,7126,Three,'?',303000,19xx,Uptown,'?',-118.898286
2970,'?',Three,'?',796280,'?',Midtown,34.645491,-117.881465
2971,'?',Three,'?',524749,19xx,Downtown,'?','?'
2972,large,6,2.5,596603,'?',Midtown,33.651133,-118.397351
2973,'?',4,'?',783647,19xx,Uptown,'?','?'
2974,'?',Three,'?',258064,'?',Midtown,'?','?'
2975,'?','?',2.5,792030,19xx,Suburbs,'?','?'
2976,large,Three,'?',627167,'?',Outskirts,'?','?'
2977,'?',1,'?',540068,1963,Midtown,'?',-117.955125
2978,'?',3,3.7973109913712397,111259,'?',Midtown,'?','?'
2979,5614,'?',2.8617859183706673,397765,'?',Downtown,'?',-118.392267
2980,6810,1,3.379752635565906,222952,'?',Uptown,'?','?'
2981,large,2,2.5,395849,'?',Downtown,'?',-118.609882
2982,'?','?',3.143311313304996,267910,'?','?',34.507151,-118.261663
2983,'?',Three,2.5,491917,1971,Midtown,'?','?'
2984,4695,'?',2.5,662688,19xx,Outskirts,'?','?'
2985,'?',Three,2.5,287620,19xx,Uptown,34.27504,'?'
2986,5034,Three,2.999947885921717,716024,'?','?','?','?'
2987,8630,Three,2.5,285964,1939,Outskirts,34.100055,-118.58325
2988,'?',2,1.8564902194675843,513302,'?',Midtown,34.661295,'?'
2989,4902,5,2.560792701353571,587530,'?',Uptown,34.779097,-117.971434
2990,large,Three,'?',723822,1953,Outskirts,'?','?'
2991,9877,2,'?',110805,1944,'?','?','?'
2992,'?','?',3.09281230281,618396,'?',Outskirts,'?',-118.341649
2993,'?',Three,2.419043239906375,556349,'?',Suburbs,'?',-118.162903
2994,'?',4,2.5,421021,19xx,Uptown,'?','?'
2995,large,4,'?',214039,1965,Midtown,'?','?'
2996,large,'?',2.35099022874067,200614,19xx,Suburbs,'?',-118.789113
2997,8975,Three,'?',636492,2011,Suburbs,33.855432,-117.705397
2998,8422,4,'?',132422,1929,Downtown,'?',-117.536704
2999,8217,Three,1.001685563853492,341802,1962,'?','?',-117.689293
3000,'?',Three,2.5,612309,'?',Midtown,'?','?'
3001,7828,Three,2.5,197141,19xx,Uptown,'?',-118.301883
3002,large,'?',2.6479551938665513,289159,19xx,Outskirts,34.461717,'?'
3003,6254,Three,3.019401039278014,254127,'?',Midtown,33.520212,'?'
3004,7929,'?','?',727922,1961,Midtown,34.00552,'?'
3005,10974,Three,'?',438695,19xx,Suburbs,'?','?'
3006,7637,6,2.5709042232018353,627835,2021,Downtown,34.538525,-118.238684
3007,large,Three,'?',243482,19xx,'?','?',-118.200965
3008,large,'?','?',448824,'?','?',34.097206,'?'
3009,large,6,'?',521665,1956,Suburbs,'?',-118.107986
3010,large,Three,'?',581939,19xx,Uptown,34.323399,-118.918126
3011,large,'?',2.47698336965624,395075,'?',Outskirts,'?','?'
3012,large,Three,2.865934980840054,469446,'?',Outskirts,33.95131,'?'
3013,large,5,2.5,716314,'?','?','?','?'
3014,large,'?',2.5,446478,19xx,Uptown,'?','?'
3015,large,'?',2.697093779086494,575758,'?',Outskirts,34.446076,-118.933451
3016,'?','?',2.5,779576,19xx,Midtown,34.353326,'?'
3017,6098,Three,1.8836204682798732,566915,'?',Uptown,34.187412,'?'
3018,large,Three,3.3356175731024607,285089,19xx,Outskirts,'?',-118.497766
3019,8014,'?','?',718431,'?','?',34.472808,-118.020579
3020,4247,'?',2.731970715921703,437206,1918,Outskirts,'?','?'
3021,'?',Three,'?',214268,19xx,Uptown,'?','?'
3022,large,Three,2.5,573076,19xx,Midtown,'?','?'
3023,10237,4,1.575962730381554,608672,19xx,Uptown,34.070818,'?'
3024,'?',Three,'?',350102,'?',Outskirts,'?',-118.431219
3025,large,'?',2.5,590237,'?',Downtown,'?','?'
3026,10124,Three,'?',705539,'?','?','?','?'
3027,'?','?',2.5,197109,19xx,Suburbs,'?','?'
3028,large,6,2.585014558679852,183687,1910,Midtown,'?','?'
3029,large,'?',2.5123561423672807,690998,19xx,Midtown,'?','?'
3030,large,'?',2.5,173608,'?',Suburbs,34.62449,'?'
3031,large,1,2.5,166640,19xx,Midtown,'?','?'
3032,'?',Three,3.507608871867884,406792,'?',Downtown,34.760908,-118.156118
3033,large,Three,'?',732662,'?',Downtown,'?',-118.56104
3034,'?','?',2.5,210957,2017,Suburbs,33.845307,-118.656352
3035,'?',6,2.935410661857483,127678,19xx,Downtown,'?','?'
3036,large,4,2.6498365751982105,364653,'?',Outskirts,'?',-118.320216
3037,'?',3,3.6173588387878515,262480,1988,Suburbs,34.777854,-118.481349
3038,7006,'?','?',270808,'?','?',34.325995,'?'
3039,7562,'?','?',192361,19xx,Midtown,33.745639,'?'
3040,large,5,2.5,187941,1956,Midtown,'?','?'
3041,'?',Three,2.5,273742,19xx,Suburbs,'?',-118.686109
3042,'?',2,2.5,702366,19xx,Downtown,34.720539,'?'
3043,5114,6,2.3324166904978867,617186,'?',Midtown,33.946702,-118.162421
3044,11869,Three,'?',305459,1950,Suburbs,'?',-117.77728
3045,6840,'?',2.5,401826,1936,Outskirts,34.000984,-117.912523
3046,7663,Three,'?',197774,19xx,'?',34.646195,-117.842809
3047,10550,Three,1.0913345210304386,667933,19xx,Downtown,'?',-117.753853
3048,large,6,'?',523966,1910,'?',34.45748,-118.753702
3049,'?','?',3.8011154911483898,163497,'?',Downtown,'?',-117.902153
3050,'?',5,'?',708197,'?','?','?','?'
3051,'?','?','?',436721,19xx,Downtown,33.832839,-118.391639
3052,'?',Three,'?',163835,19xx,Uptown,'?','?'
3053,large,'?',3.892140162875545,328954,19xx,Suburbs,33.688847,'?'
3054,large,Three,'?',522938,'?',Outskirts,33.506325,-118.195337
3055,8366,5,2.5,260441,1983,Uptown,34.542013,'?'
3056,large,'?','?',653437,'?','?',34.481131,'?'
3057,'?',5,3.7031266211543628,756761,'?',Suburbs,34.634344,-118.492427
3058,4364,Three,2.5,605487,1935,Suburbs,34.786592,-117.826807
3059,'?',Three,2.5,678791,'?',Downtown,33.945194,-118.736129
3060,large,Three,'?',205766,19xx,Outskirts,33.644204,'?'
3061,'?',5,2.5,102555,1985,Outskirts,'?',-118.020497
3062,'?',2,'?',393049,1969,Downtown,34.401082,-118.063955
3063,large,Three,3.0895869337574515,402493,19xx,Suburbs,33.681274,-117.800732
3064,'?',4,3.650894548226704,147326,1992,Suburbs,'?',-117.501718
3065,large,1,3.607490150886013,463265,1964,Midtown,33.97865,-118.253038
3066,10365,'?',2.5,290103,'?',Outskirts,33.75553,-117.683594
3067,'?',Three,1.6896695167122422,165817,1903,Midtown,33.921616,-118.660697
3068,'?',2,'?',484836,'?',Outskirts,'?',-118.900891
3069,large,5,2.5,668554,19xx,Outskirts,33.969487,'?'
3070,10244,Three,2.5,508686,'?',Outskirts,34.528691,'?'
3071,large,'?','?',360709,19xx,Suburbs,'?',-118.435178
3072,5725,'?','?',103799,19xx,Uptown,'?','?'
3073,6593,'?',3.315243389351589,345737,'?',Uptown,34.67171,'?'
3074,large,'?',2.5,295818,1997,Suburbs,'?','?'
3075,'?',Three,2.5,625295,'?',Midtown,33.758251,'?'
3076,'?',Three,3.234764444276597,484969,'?','?',34.690867,-118.339884
3077,'?',6,'?',314752,19xx,Downtown,'?',-118.499979
3078,7255,3,3.3531536327853204,476579,1932,Downtown,'?','?'
3079,large,Three,2.5,768752,'?',Outskirts,'?','?'
3080,'?',5,2.5,788240,19xx,Midtown,33.917869,-118.208842
3081,large,'?',2.5,406129,19xx,'?','?',-118.925106
3082,'?',6,'?',615211,1908,Outskirts,'?','?'
3083,11025,'?','?',378221,'?',Outskirts,34.787881,'?'
3084,7774,2,2.5,379271,19xx,Suburbs,34.065705,'?'
3085,'?',2,2.1419765229702294,167589,19xx,Uptown,34.173084,'?'
3086,'?',Three,'?',271491,1933,Midtown,'?','?'
3087,4761,Three,'?',739048,19xx,Downtown,34.242402,'?'
3088,large,5,2.5,443608,'?',Suburbs,'?','?'
3089,large,'?',2.5,630256,19xx,Downtown,33.894946,-118.575411
3090,large,1,'?',387878,1961,Midtown,34.071067,-118.059717
3091,large,Three,2.5,365176,'?',Suburbs,'?','?'
3092,'?',Three,'?',750532,19xx,Outskirts,33.84853,-118.380903
3093,'?',3,'?',564367,1909,'?','?','?'
3094,large,Three,2.5,473609,'?',Downtown,'?',-118.564941
3095,11680,'?',1.0717943570295425,328442,1960,'?',34.389928,-118.377364
3096,9678,Three,2.962023716626197,371230,'?',Uptown,33.678987,-118.78183
3097,6503,'?',2.5,409185,'?',Suburbs,'?',-117.546816
3098,6702,1,2.5,372760,19xx,Outskirts,33.778796,-118.662442
3099,5772,Three,'?',202724,1956,Uptown,34.301935,'?'
3100,'?','?',2.5,748933,19xx,Downtown,'?','?'
3101,'?','?','?',333876,'?',Downtown,'?','?'
3102,large,Three,2.5,218533,19xx,Uptown,33.627966,'?'
3103,large,Three,'?',170539,'?',Suburbs,34.654387,'?'
3104,'?','?',2.0664696094282284,429220,1968,Uptown,33.743027,'?'
3105,11082,2,1.6113374002915004,684382,'?',Midtown,'?',-117.899632
3106,large,2,2.9884006066659294,234476,'?',Midtown,'?',-118.28447
3107,large,'?',1.9728089984932926,482386,'?','?','?','?'
3108,large,3,2.5,110307,19xx,Downtown,'?',-117.756596
3109,6729,4,2.5,253961,1941,Outskirts,'?','?'
3110,9308,'?',1.50535774862515,724609,1946,Uptown,33.684786,-117.852914
3111,'?','?',3.7571982280897323,647859,1979,Downtown,33.620205,'?'
3112,'?','?',1.8995177484888108,364958,19xx,Suburbs,'?',-117.636516
3113,large,Three,2.5,313029,19xx,Midtown,34.499537,'?'
3114,large,Three,1.0081397961228071,121797,19xx,'?','?',-118.44271
3115,'?','?','?',585145,1996,Uptown,34.592188,'?'
3116,7998,Three,2.850767284684101,177132,'?',Midtown,34.121128,'?'
3117,large,2,1.4712697072662757,276060,'?',Uptown,'?',-117.620605
3118,'?','?',2.5,318704,'?',Outskirts,'?','?'
3119,'?','?','?',111000,'?','?',33.554138,-117.60191
3120,7364,4,'?',719382,'?',Suburbs,33.905945,-118.685798
3121,large,Three,2.5,501959,'?',Outskirts,'?','?'
3122,'?',Three,'?',330641,'?','?',34.538815,-118.925454
3123,large,Three,3.214859723064715,398041,19xx,Suburbs,'?',-118.887375
3124,8687,Three,'?',765943,'?',Downtown,'?','?'
3125,'?','?',3.4051096763639563,748535,'?',Outskirts,34.120629,-118.741812
3126,'?','?','?',163303,19xx,Suburbs,33.875955,'?'
3127,large,'?',2.5,158952,1994,Outskirts,'?','?'
3128,4397,6,'?',691679,19xx,'?',34.532936,-118.040571
3129,large,Three,2.7711177218201515,607782,19xx,Midtown,33.724611,'?'
3130,7265,6,3.4650827987139436,388436,19xx,Uptown,33.973816,'?'
3131,large,'?',2.5,373862,'?',Suburbs,'?',-118.939674
3132,'?',Three,2.5,147512,1958,Uptown,'?',-118.335474
3133,'?','?',2.4762616212536743,520863,19xx,Outskirts,'?','?'
3134,8448,3,'?',780001,19xx,Uptown,'?','?'
3135,5239,'?','?',558669,2011,Uptown,34.192976,-118.256084
3136,'?',4,'?',763269,'?',Outskirts,33.805099,-117.645419
3137,10699,Three,3.845654494298662,638244,19xx,Uptown,'?','?'
3138,5334,'?','?',380321,1955,Suburbs,'?','?'
3139,'?',Three,2.5,510573,19xx,Outskirts,'?',-118.221054
3140,7107,Three,3.487157111133488,693321,1921,Midtown,33.620268,'?'
3141,'?',5,1.0722286638536074,165983,'?',Midtown,34.721298,-118.23999
3142,large,5,'?',259139,'?',Outskirts,33.981458,'?'
3143,large,'?',2.0132588398866025,711515,1909,'?',34.047158,'?'
3144,'?',1,2.5,422415,'?',Downtown,'?',-118.333327
3145,8486,Three,1.8830865407019373,777117,'?',Uptown,33.713799,'?'
3146,'?','?','?',576623,'?',Midtown,'?',-118.157937
3147,large,'?',2.195754582703211,676800,19xx,Midtown,34.286462,'?'
3148,8121,4,2.85206713848838,191348,'?',Uptown,'?',-118.953899
3149,4700,Three,3.72266711988527,195132,2020,Uptown,33.856274,-118.581952
3150,9784,Three,2.7634865831123383,401524,'?',Downtown,'?',-118.239194
3151,'?',Three,3.1601316121448964,205181,'?',Suburbs,'?',-118.927042
3152,large,Three,'?',698724,'?',Uptown,33.91402,-118.436224
3153,7990,5,1.9651354925856814,375630,1908,Suburbs,34.489315,'?'
3154,'?',Three,'?',664998,'?','?','?',-118.147375
3155,'?',3,2.5,376683,19xx,Outskirts,'?',-118.651474
3156,'?',4,'?',601668,'?',Uptown,34.799561,-117.941035
3157,'?','?',1.5536755520541803,170668,19xx,Midtown,'?','?'
3158,'?',5,3.9811934258253916,699709,19xx,Midtown,34.447373,'?'
3159,8652,'?','?',383124,19xx,Uptown,34.56839,'?'
3160,7483,2,'?',348468,'?','?','?','?'
3161,5697,1,2.174975204075219,106386,19xx,Outskirts,33.824238,-118.379061
3162,large,'?',1.6052627793359608,194069,'?',Suburbs,'?','?'
3163,5312,5,2.8118183475812732,111383,'?','?','?',-118.204526
3164,'?',5,'?',235252,19xx,Downtown,'?',-118.137134
3165,9370,'?',3.2574135942427067,391284,'?',Uptown,34.202902,-118.682196
3166,large,3,2.0388647996865616,797321,'?',Downtown,34.087723,-118.612062
3167,9794,1,'?',344249,'?',Uptown,'?',-118.836243
3168,6181,'?',2.5,603786,'?',Outskirts,33.770034,'?'
3169,large,6,2.5,128850,'?',Outskirts,34.213089,'?'
3170,8538,'?','?',740702,1967,Downtown,'?',-117.583125
3171,11613,Three,2.5,286772,2019,Midtown,'?','?'
3172,'?','?','?',645021,1929,Downtown,'?','?'
3173,'?',Three,2.5,208924,'?',Suburbs,'?',-117.642379
3174,large,'?',2.5,751849,2014,'?',33.566034,'?'
3175,9475,'?',2.7684619503314205,655309,19xx,Uptown,'?','?'
3176,large,'?',2.5,153018,1935,Downtown,34.408221,-118.269495
3177,large,5,2.5,529470,'?',Uptown,'?','?'
3178,7047,5,2.5,313156,19xx,Outskirts,'?',-117.594936
3179,large,'?',2.5,406679,19xx,Downtown,'?',-117.662208
3180,large,'?',3.752176384124069,299225,1964,Uptown,34.729291,-117.992031
3181,5012,4,1.2844345175896175,266799,1962,Downtown,34.512688,-118.122989
3182,'?','?',1.1715024961275384,483327,1981,Outskirts,33.975221,'?'
3183,'?',Three,'?',614062,'?',Outskirts,33.505677,-118.038934
3184,large,'?',1.6938031872337196,577685,1903,Outskirts,'?',-118.170713
3185,'?',3,'?',148582,'?','?','?','?'
3186,large,6,2.5,346111,19xx,Downtown,'?','?'
3187,large,3,2.5,769870,'?',Midtown,'?','?'
3188,'?',4,3.7988513709885767,664594,19xx,Uptown,34.284261,-117.994602
3189,'?',6,3.0051858756747247,211469,19xx,Uptown,34.046133,-118.908517
3190,large,'?',3.3027638304890647,541698,19xx,Uptown,34.165971,-118.057745
3191,'?','?',3.867652083483255,726331,1999,Outskirts,'?','?'
3192,'?','?',2.5,659337,1970,Downtown,34.476131,-117.770693
3193,'?','?',3.103868282653105,399795,19xx,Midtown,34.778361,'?'
3194,large,6,'?',374270,'?','?','?',-118.0612
3195,large,2,'?',544308,19xx,Outskirts,34.04691,-118.139186
3196,10830,Three,2.5,487017,19xx,Uptown,33.531035,-118.990519
3197,large,'?',2.422742084798143,472112,'?',Midtown,33.741555,'?'
3198,'?',6,3.2793724992894777,591297,'?',Suburbs,'?','?'
3199,'?',2,'?',224953,'?',Suburbs,'?','?'
3200,11616,'?',2.5,659818,1957,Downtown,34.224472,'?'
3201,large,5,1.3982083235492357,353313,1976,Uptown,33.69353,'?'
3202,large,Three,2.5,429571,19xx,Downtown,33.994712,'?'
3203,'?',4,2.5,750308,'?',Suburbs,'?','?'
3204,large,5,'?',508703,19xx,Outskirts,'?','?'
3205,5185,'?',2.5,410056,1988,Downtown,34.602089,-118.564631
3206,7397,Three,'?',108492,19xx,Midtown,'?','?'
3207,large,'?','?',709606,19xx,Outskirts,'?',-118.900994
3208,'?','?',2.5,237637,1990,'?',34.795828,-118.614447
3209,'?','?',2.5,368589,19xx,Suburbs,33.841242,-118.155527
3210,large,2,2.9377583383436843,440959,1902,Downtown,34.745766,'?'
3211,'?','?','?',514328,2015,Outskirts,'?',-118.912066
3212,'?',Three,'?',636002,19xx,Suburbs,'?',-118.131665
3213,11933,'?','?',616774,1988,Outskirts,33.600817,'?'
3214,large,'?',1.7544836642666257,789643,1905,Suburbs,33.596068,'?'
3215,large,Three,2.5,466672,'?',Uptown,'?',-118.127855
3216,large,'?',2.86609165920329,373884,19xx,Uptown,'?',-117.974245
3217,6368,4,2.5,289596,19xx,Downtown,'?',-118.157197
3218,11613,3,2.5,144553,2008,'?','?','?'
3219,4406,2,'?',169607,19xx,'?',34.459704,'?'
3220,'?',1,2.5,376833,'?',Suburbs,'?','?'
3221,large,1,1.9895251239050777,197910,19xx,Uptown,'?',-117.743307
3222,'?','?',1.8556268441933734,763652,'?',Uptown,'?','?'
3223,7831,Three,'?',230764,1905,Suburbs,33.84075,'?'
3224,'?',5,2.5,506090,19xx,'?','?',-117.836967
3225,large,Three,2.5,485870,19xx,Uptown,34.384568,-117.759349
3226,large,1,'?',525424,'?',Outskirts,34.107338,-118.915737
3227,large,Three,'?',241818,'?','?',34.573135,-118.84837
3228,8120,Three,1.7526622129412495,375322,'?',Suburbs,'?','?'
3229,large,'?','?',199659,19xx,Midtown,'?',-118.368546
3230,'?',Three,'?',740979,19xx,Downtown,'?','?'
3231,'?',Three,2.5,521296,19xx,Midtown,33.754187,'?'
3232,large,4,'?',271712,19xx,'?','?',-118.040476
3233,11863,5,'?',484930,'?',Midtown,'?','?'
3234,'?','?',2.3177191828219703,355971,19xx,Outskirts,'?','?'
3235,'?',6,1.0010611284809563,341357,1980,Uptown,33.503581,'?'
3236,10083,'?',2.5,497748,1928,Outskirts,34.025785,'?'
3237,large,Three,2.5,713719,'?',Downtown,34.411119,-118.836988
3238,large,1,2.5,498459,'?',Suburbs,'?','?'
3239,8143,1,2.82914237993675,302501,'?',Downtown,34.042402,-117.654381
3240,'?','?',2.5,177114,'?',Suburbs,34.260762,'?'
3241,large,2,'?',285420,2001,Uptown,'?','?'
3242,'?',4,2.5,724643,19xx,Midtown,'?',-118.37492
3243,large,Three,1.5342366050059706,285625,19xx,Midtown,'?',-117.666235
3244,large,'?',1.4209828620550151,248167,'?',Suburbs,'?',-118.517664
3245,large,Three,1.98363273004595,599275,19xx,Midtown,'?','?'
3246,'?',2,2.5,798936,1926,Downtown,'?','?'
3247,'?',Three,2.516431650389804,124784,1990,Uptown,'?',-117.885419
3248,'?','?',2.5,214617,1977,Midtown,34.344492,'?'
3249,large,6,2.5,191170,2015,Midtown,'?',-118.945008
3250,large,Three,'?',613146,19xx,Midtown,'?',-117.989221
3251,'?',5,2.5,440042,19xx,Midtown,'?','?'
3252,large,Three,2.5,737902,1960,Downtown,'?','?'
3253,'?','?',3.422633187674057,719716,1964,Suburbs,'?','?'
3254,7155,'?',2.5,727474,1950,'?',34.065455,'?'
3255,'?',Three,2.5,191955,19xx,Midtown,34.69729,'?'
3256,'?',4,'?',522559,19xx,Midtown,34.294879,-118.648042
3257,6309,'?','?',758398,'?',Midtown,34.587333,'?'
3258,'?',2,3.896465425768666,634009,'?',Suburbs,'?',-118.299455
3259,'?',1,2.8917771518957354,738134,'?',Downtown,33.559998,'?'
3260,'?',Three,3.866650791046488,300301,'?',Uptown,34.377054,-118.556171
3261,8116,3,'?',248670,'?',Outskirts,'?','?'
3262,large,4,2.5,588866,19xx,'?','?','?'
3263,8286,Three,1.4563308491319877,306836,19xx,Downtown,34.516448,-118.727057
3264,8532,Three,'?',167607,'?',Midtown,'?','?'
3265,'?','?',2.5,766392,2002,Downtown,'?','?'
3266,10226,'?',2.5,352440,2015,Suburbs,'?','?'
3267,8998,Three,'?',561654,19xx,Midtown,'?',-118.986802
3268,large,'?',2.5,527965,19xx,'?',34.535777,-118.003021
3269,9865,'?','?',181163,'?',Downtown,'?',-118.382411
3270,large,'?','?',301199,'?','?','?',-117.885698
3271,'?','?',2.676443803540886,332670,'?',Downtown,'?','?'
3272,large,3,'?',605796,19xx,Uptown,'?','?'
3273,'?','?',2.5,651614,1991,Outskirts,34.453331,-118.707995
3274,4986,'?','?',139479,19xx,Outskirts,'?',-117.690135
